,3fgl,3fgl-cls1,4fgldr1,4fgldr1-cls1,4fgldr2,4fgldr2-cls1,4fgldr3,4fgldr3-cls1,4fgldr4,4fgldr4-cls1
1253,J1505.1+0326,nlsy1,J1505.0+0326,NLSY1,J1505.0+0326,NLSY1,J1505.0+0326,NLSY1,J1505.0+0326,NLSY1
1254,J1506.1+3728,fsrq,J1506.1+3731,fsrq,J1506.1+3731,fsrq,J1506.1+3731,fsrq,J1506.1+3731,fsrq
1255,J1506.3+4332,bll,J1506.4+4331,bll,J1506.4+4331,bll,J1506.4+4331,bll,J1506.4+4331,bll
1256,J1506.6+0811,bll,J1506.6+0813,bll,J1506.6+0813,bll,J1506.6+0813,bll,J1506.6+0813,bll
1257,J1507.4+1725,bll,J1507.2+1721,bll,J1507.2+1721,bll,J1507.2+1721,bll,J1507.2+1721,bll
1258,J1507.6-3710,bcu,J1507.3-3710,bcu,J1507.3-3710,bcu,J1507.3-3710,bcu,J1507.3-3710,bcu
1259,J1508.6+2709,bll,J1508.8+2708,bll,J1508.8+2708,bll,J1508.8+2708,bll,J1508.8+2708,bll
1260,J1508.7-4956,bcu,J1508.5-4951,bcu,J1508.5-4951,bcu,J1508.5-4951,bcu,J1508.5-4951,bcu
1261,J1509.4-5850,PSR,J1509.4-5850,PSR,J1509.4-5850,PSR,J1509.4-5850,PSR,J1509.4-5850,PSR
1262,J1509.7+5556,bll,J1509.7+5556,bll,J1509.7+5556,bll,J1509.7+5556,bll,J1509.7+5556,bll
1263,J1510.9-0542,fsrq,J1510.8-0542,fsrq,J1510.8-0542,fsrq,J1510.8-0542,fsrq,J1510.8-0542,fsrq
1264,J1511.8-0513,bcu,J1511.8-0513,bll,J1511.8-0513,bll,J1511.8-0513,bll,J1511.8-0513,bll
1265,J1512.2+0202,fsrq,J1512.2+0202,fsrq,J1512.2+0202,fsrq,J1512.2+0202,fsrq,J1512.2+0202,fsrq
1266,J1512.2-2255,bcu,J1512.1-2255,bll,J1512.1-2255,bll,J1512.1-2255,bll,J1512.1-2255,bll
1267,J1512.3+8005,bcu,J1510.8+7959,bcu,J1510.8+7959,bcu,J1510.8+7959,bcu,J1510.8+7959,bcu
1268,J1512.8-0906,FSRQ,J1512.8-0906,FSRQ,J1512.8-0906,FSRQ,J1512.8-0906,FSRQ,J1512.8-0906,FSRQ
1269,J1513.4-2549,psr,J1513.4-2549,PSR,J1513.4-2549,PSR,J1513.4-2549,MSP,J1513.4-2549,MSP
1270,J1513.5-3233,fsrq,J1513.4-3231,fsrq,J1513.4-3231,fsrq,J1513.4-3231,fsrq,J1513.4-3231,fsrq
1271,J1514.2-4947,PSR,J1514.3-4946,PSR,J1514.3-4946,PSR,J1514.3-4946,MSP,J1514.3-4946,MSP
1272,J1514.5-4750,fsrq,J1514.8-4748,fsrq,J1514.8-4748,fsrq,J1514.8-4748,fsrq,J1514.8-4748,fsrq
1273,J1514.8-3623,bcu,J1514.7-3617,bcu,J1514.7-3617,bcu,J1514.7-3617,bcu,J1514.7-3617,bcu
1274,J1516.7+3648,bll,J1516.8+3651,bll,J1516.8+3651,bll,J1516.8+3651,bll,J1516.8+3651,bll
1275,J1516.9+1926,bll,J1516.9+1934,bll,J1516.9+1934,bll,J1516.9+1934,bll,J1516.9+1934,bll
1276,J1517.6+6524,bll,J1517.7+6525,bll,J1517.7+6525,bll,J1517.7+6525,bll,J1517.7+6525,bll
1277,J1517.6-2422,bll,J1517.7-2422,bll,J1517.7-2422,bll,J1517.7-2422,bll,J1517.7-2422,bll
1278,J1518.0-2732,bcu,J1518.0-2731,bll,J1518.0-2731,bll,J1518.0-2731,bll,J1518.0-2731,bll
1279,J1520.3+4209,fsrq,J1520.5+4209,fsrq,J1520.5+4209,fsrq,J1520.5+4209,fsrq,J1520.5+4209,fsrq
1280,J1520.8-0348,bll,J1520.8-0348,bll,J1520.8-0348,bll,J1520.8-0348,bll,J1520.8-0348,bll
1281,J1521.1+5543,bll,J1520.4+5546,bll,J1520.4+5546,bll,J1520.4+5546,bll,J1520.4+5546,bll
1282,J1521.8+4340,fsrq,J1521.8+4338,fsrq,J1521.8+4338,fsrq,J1521.8+4338,fsrq,J1521.8+4338,fsrq
1283,J1521.9-5736,PSR,J1521.9-5735,PSR,J1521.9-5735,PSR,J1521.9-5735,PSR,J1521.9-5735,PSR
1284,J1522.1+3144,fsrq,J1522.1+3144,fsrq,J1522.1+3144,fsrq,J1522.1+3144,fsrq,J1522.1+3144,fsrq
1285,J1522.6-2730,bll,J1522.6-2730,bll,J1522.6-2730,bll,J1522.6-2730,bll,J1522.6-2730,bll
1286,J1525.2-5905,bcu,J1524.8-5904,bcu,J1524.8-5904,bcu,J1524.8-5904,bcu,J1524.8-5904,bcu
1287,J1531.0+5737,bll,J1530.9+5736,bll,J1530.9+5736,bll,J1530.9+5736,bll,J1530.9+5736,bll
1288,J1531.8+4704,bll,J1531.7+4710,bll,J1531.7+4710,bll,J1531.7+4710,bll,J1531.7+4710,bll
1289,J1532.0+3018,bll,J1532.0+3016,bll,J1532.0+3016,bll,J1532.0+3016,bll,J1532.0+3016,bll
1290,J1532.7-1319,bcu,J1532.7-1319,fsrq,J1532.7-1319,bcu,J1532.7-1319,bcu,J1532.7-1319,bcu
1291,J1533.2+1852,bll,J1533.2+1855,bll,J1533.2+1855,bll,J1533.2+1855,bll,J1533.2+1855,bll
1292,J1533.5+3416,bll,J1533.2+3416,bll,J1533.2+3416,bll,J1533.2+3416,bll,J1533.2+3416,bll
1293,J1534.4+5323,bll,J1535.0+5320,bll,J1535.0+5320,bll,J1535.0+5320,bll,J1535.0+5320,bll
1294,J1534.5+0128,fsrq,J1534.8+0131,fsrq,J1534.8+0131,fsrq,J1534.8+0131,fsrq,J1534.8+0131,fsrq
1295,J1535.0+3721,bll,J1534.8+3716,bll,J1534.8+3716,bll,J1534.8+3716,bll,J1534.8+3716,bll
1296,J1535.7+3920,bll,J1535.4+3919,bll,J1535.4+3919,bll,J1535.4+3919,bll,J1535.4+3919,bll
1297,J1536.3-4949,psr,J1536.4-4948,PSR,J1536.4-4948,PSR,J1536.4-4948,MSP,J1536.4-4948,MSP
1298,J1537.8-8000,bcu,J1537.7-7957,bcu,J1537.7-7957,bcu,J1537.7-7957,bcu,J1537.7-7957,bcu
1299,J1539.5+2746,fsrq,J1539.6+2743,fsrq,J1539.6+2743,fsrq,J1539.6+2743,fsrq,J1539.6+2743,fsrq
1300,J1539.8-1128,bcu,J1539.7-1127,bll,J1539.7-1127,bll,J1539.7-1127,bll,J1539.7-1127,bll
1301,J1540.1+8155,bll,J1540.1+8155,bll,J1540.1+8155,bll,J1540.1+8155,bll,J1540.1+8155,bll
1302,J1540.8+1449,bll,J1540.7+1449,bll,J1540.7+1449,bll,J1540.7+1449,bll,J1540.7+1449,bll
1303,J1542.9+6129,bll,J1543.0+6130,bll,J1543.0+6130,bll,J1543.0+6130,bll,J1543.0+6130,bll
1304,J1542.9-5141,PSR,J1543.6-5148,PSR,J1543.6-5148,PSR,J1543.6-5148,MSP,J1543.6-5148,MSP
1305,J1543.5+0451,bcu,J1543.6+0452,agn,J1543.6+0452,agn,J1543.6+0452,agn,J1543.6+0452,agn
1306,J1544.0+4938,PSR,J1544.0+4939,PSR,J1544.0+4939,PSR,J1544.0+4939,MSP,J1544.0+4939,MSP
1307,J1546.0+0818,bll,J1546.0+0819,bll,J1546.0+0819,bll,J1546.0+0819,bll,J1546.0+0819,bll
1308,J1546.6+1812,bll,J1546.5+1816,bll,J1546.5+1816,bll,J1546.5+1816,bll,J1546.5+1816,bll
1309,J1547.1-2801,bcu,J1547.3-2802,bll,J1547.3-2802,bll,J1547.3-2802,bll,J1547.3-2802,bll
1310,J1548.8-2250,bll,J1548.8-2250,bll,J1548.8-2250,bll,J1548.8-2250,bll,J1548.8-2250,bll
1311,J1549.0+6309,bcu,J1549.3+6310,bcu,J1549.3+6310,bll,J1549.3+6310,bll,J1549.3+6310,bll
1312,J1549.4+0237,fsrq,J1549.5+0236,fsrq,J1549.5+0236,fsrq,J1549.5+0236,fsrq,J1549.5+0236,fsrq
1313,J1549.5+1709,bcu,J1549.6+1710,bll,J1549.6+1710,bll,J1549.6+1710,bll,J1549.6+1710,bll
1314,J1549.7-0658,bcu,J1549.8-0659,bcu,J1549.8-0659,bll,J1549.8-0659,bll,J1549.8-0659,bll
1315,J1550.3+7409,bcu,J1549.4+7409,bcu,J1549.4+7409,bcu,J1549.4+7409,bcu,J1549.4+7409,bcu
1316,J1550.5+0526,fsrq,J1550.7+0528,fsrq,J1550.7+0528,fsrq,J1550.7+0528,fsrq,J1550.7+0528,fsrq
1317,J1552.1+0852,bll,J1552.0+0850,bll,J1552.0+0850,bll,J1552.0+0850,bll,J1552.0+0850,bll
1318,J1553.3-2421,fsrq,J1553.6-2422,fsrq,J1553.6-2422,fsrq,J1553.6-2422,fsrq,J1553.6-2422,fsrq
1319,J1553.5-3118,bll,J1553.5-3118,bll,J1553.5-3118,bll,J1553.5-3118,bll,J1553.5-3118,bll
1320,J1553.5+1256,fsrq,J1553.6+1257,fsrq,J1553.6+1257,fsrq,J1553.6+1257,fsrq,J1553.6+1257,fsrq
1321,J1555.7+1111,BLL,J1555.7+1111,BLL,J1555.7+1111,BLL,J1555.7+1111,BLL,J1555.7+1111,BLL
1322,J1557.4-7040,bcu,J1557.5-7040,bll,J1557.5-7040,bll,J1557.5-7040,bll,J1557.5-7040,bll
1323,J1558.9-6432,bll,J1558.9-6432,bll,J1558.9-6432,bll,J1558.9-6432,bll,J1558.9-6432,bll
1324,J1558.9+5625,bll,J1558.8+5625,bll,J1558.8+5625,bll,J1558.8+5625,bll,J1558.8+5625,bll
1325,J1559.7+8512,bcu,J1600.0+8510,bcu,J1600.0+8510,bcu,J1600.0+8510,bcu,J1600.0+8510,bcu
1326,J1559.8-2525,bcu,J1559.8-2525,bcu,J1559.8-2525,bcu,J1559.8-2525,bcu,J1559.8-2525,bcu
1327,J1559.9+2319,bll,J1559.9+2319,bll,J1559.9+2319,bll,J1559.9+2319,bll,J1559.9+2319,bll
1328,J1600.3-5810,bcu,J1600.3-5811,bcu,J1600.3-5811,bll,J1600.3-5811,bll,J1600.3-5811,bll
1329,J1600.8-3053,PSR,J1600.9-3054,PSR,J1600.9-3054,PSR,J1600.9-3054,MSP,J1600.9-3054,MSP
1330,J1603.7+1106,bll,J1603.8+1104,bll,J1603.8+1104,bll,J1603.8+1104,bll,J1603.8+1104,bll
1331,J1603.9-4903,bll,J1603.8-4903,bll,J1603.8-4903,bll,J1603.8-4903,bll,J1603.8-4903,bll
1332,J1604.4-4442,bcu,J1604.5-4441,bll,J1604.5-4441,bll,J1604.5-4441,bll,J1604.5-4441,bll
1333,J1604.6+5714,fsrq,J1604.6+5714,fsrq,J1604.6+5714,fsrq,J1604.6+5714,fsrq,J1604.6+5714,fsrq
1334,J1606.1+5630,bll,J1606.3+5629,bll,J1606.3+5629,bll,J1606.3+5629,bll,J1606.3+5629,bll
1335,J1607.0+1551,fsrq,J1607.0+1550,bll,J1607.0+1550,bll,J1607.0+1550,bll,J1607.0+1550,bll
1336,J1607.9-2040,bcu,J1608.0-2038,bcu,J1608.0-2038,bll,J1608.0-2038,bll,J1608.0-2038,bll
1337,J1608.6+1029,fsrq,J1608.7+1029,fsrq,J1608.7+1029,fsrq,J1608.7+1029,fsrq,J1608.7+1029,fsrq
1338,J1610.6-3956,fsrq,J1610.3-3958,fsrq,J1610.3-3958,fsrq,J1610.3-3958,fsrq,J1610.3-3958,fsrq
1339,J1610.8-6649,bll,J1610.7-6648,bll,J1610.7-6648,bll,J1610.7-6648,bll,J1610.7-6648,bll
1340,J1612.4-3100,bcu,J1612.4-3100,bcu,J1612.4-3100,bll,J1612.4-3100,bll,J1612.4-3100,bll
1341,J1613.8+3410,fsrq,J1613.6+3411,fsrq,J1613.6+3411,fsrq,J1613.6+3411,fsrq,J1613.6+3411,fsrq
1342,J1614.5-2231,PSR,J1614.5-2230,PSR,J1614.5-2230,PSR,J1614.5-2230,MSP,J1614.5-2230,MSP
1343,J1615.3-5146e,spp,J1615.3-5146e,SNR,J1615.3-5146e,SNR,J1615.3-5146e,SNR,J1615.3-5146e,SNR
1344,J1615.8+4712,fsrq,J1615.6+4712,fsrq,J1615.6+4712,fsrq,J1615.6+4712,fsrq,J1615.6+4712,fsrq
1345,J1616.2-5054e,PWN,J1616.2-5054e,PWN,J1616.2-5054e,PWN,J1616.2-5054e,PWN,J1616.2-5054e,PWN
1346,J1616.4+4631,fsrq,J1616.6+4630,fsrq,J1616.6+4630,fsrq,J1616.6+4630,fsrq,J1616.6+4630,fsrq
1347,J1616.8+4111,bll,J1616.7+4107,bll,J1616.7+4107,bll,J1616.7+4107,bll,J1616.7+4107,bll
1348,J1616.8-2300,glc,J1616.9-2257,glc,J1616.9-2257,glc,J1616.9-2257,glc,J1616.9-2257,glc
1349,J1617.3-2519,bcu,J1617.2-2535,bcu,J1617.2-2535,bcu,J1617.2-2535,bcu,J1617.2-2535,bcu
1350,J1617.4-5846,fsrq,J1617.3-5849,fsrq,J1617.3-5849,fsrq,J1617.3-5849,fsrq,J1617.3-5849,fsrq
1351,J1617.7-7717,fsrq,J1617.9-7718,fsrq,J1617.9-7718,fsrq,J1617.9-7718,fsrq,J1617.9-7718,fsrq
1352,J1617.8+5137,fsrq,J1618.0+5139,fsrq,J1618.0+5139,fsrq,J1618.0+5139,fsrq,J1618.0+5139,fsrq
1353,J1620.8-4928,PSR,J1620.7-4927,PSR,J1620.7-4927,PSR,J1620.7-4927,PSR,J1620.7-4927,PSR
1354,J1622.9-0312,psr,J1623.0-0315,PSR,J1623.0-0315,PSR,J1623.0-0315,MSP,J1623.0-0315,MSP
1355,J1625.0+5651,bll,J1624.6+5651,bll,J1624.6+5651,bll,J1624.6+5651,bll,J1624.6+5651,bll
1356,J1625.7-2527,fsrq,J1625.7-2527,fsrq,J1625.7-2527,fsrq,J1625.7-2527,fsrq,J1625.7-2527,fsrq
1357,J1625.9+4125,fsrq,J1625.7+4134,fsrq,J1625.7+4134,fsrq,J1625.7+4134,fsrq,J1625.7+4134,fsrq
1358,J1626.0-2951,FSRQ,J1626.0-2950,FSRQ,J1626.0-2950,FSRQ,J1626.0-2950,FSRQ,J1626.0-2950,FSRQ
1359,J1626.1+3512,bll,J1626.3+3514,bll,J1626.3+3514,bll,J1626.3+3514,bll,J1626.3+3514,bll
1360,J1626.4-7640,bcu,J1626.6-7639,bll,J1626.6-7639,bll,J1626.6-7639,bll,J1626.6-7639,bll
1361,J1628.0-3203,psr,J1628.1-3204,PSR,J1628.1-3204,PSR,J1628.1-3204,MSP,J1628.1-3204,MSP
1362,J1628.2+7703,bcu,J1628.6+7706,bll,J1628.6+7706,bll,J1628.6+7706,bll,J1628.6+7706,bll
1363,J1628.9-4852,spp,J1628.2-4848c,spp,J1628.2-4848c,spp,J1628.2-4848c,spp,J1628.2-4848c,spp
1364,J1630.6+8232,rdg,J1630.6+8234,rdg,J1630.6+8234,rdg,J1630.6+8234,rdg,J1630.6+8234,rdg
1365,J1630.7+5222,bll,J1630.7+5221,bll,J1630.7+5221,bll,J1630.7+5221,bll,J1630.7+5221,bll
1366,J1630.8+1047,bcu,J1631.2+1046,bcu,J1631.2+1046,bcu,J1631.2+1046,bcu,J1631.2+1046,bcu
1367,J1635.2+3809,FSRQ,J1635.2+3808,FSRQ,J1635.2+3808,FSRQ,J1635.2+3808,FSRQ,J1635.2+3808,FSRQ
1368,J1636.7+2624,bcu,J1636.7+2627,bll,J1636.7+2627,bll,J1636.7+2627,bll,J1636.7+2627,bll
1369,J1637.1+1314,bll,J1637.1+1316,bll,J1637.1+1316,bll,J1637.1+1316,bll,J1637.1+1316,bll
1370,J1637.6-3449,bcu,J1637.8-3449,bll,J1637.8-3449,bll,J1637.8-3449,bll,J1637.8-3449,bll
1371,J1637.7+4715,fsrq,J1637.7+4717,fsrq,J1637.7+4717,fsrq,J1637.7+4717,fsrq,J1637.7+4717,fsrq
1372,J1637.8+7325,bll,J1637.7+7326,bll,J1637.7+7326,bll,J1637.7+7326,bll,J1637.7+7326,bll
1373,J1637.9+5719,fsrq,J1638.1+5721,fsrq,J1638.1+5721,fsrq,J1638.1+5721,fsrq,J1638.1+5721,fsrq
1374,J1638.6-4654,spp,J1638.5-4657,spp,J1638.5-4657c,spp,J1638.5-4657c,spp,J1638.5-4657c,spp
1375,J1639.8+4125,fsrq,J1639.2+4129,fsrq,J1639.2+4129,fsrq,J1639.2+4129,fsrq,J1639.2+4129,fsrq
1376,J1640.6+3945,FSRQ,J1640.4+3945,FSRQ,J1640.4+3945,FSRQ,J1640.4+3945,FSRQ,J1640.4+3945,FSRQ
1377,J1640.9+1142,bcu,J1640.9+1143,bcu,J1640.9+1143,bll,J1640.9+1143,bll,J1640.9+1143,bll
1378,J1641.1-4619c,spp,J1641.0-4619,spp,J1641.0-4619,spp,J1641.0-4619,spp,J1641.0-4619,spp
1379,J1641.8-0619,bll,J1641.9-0621,bll,J1641.9-0621,bll,J1641.9-0621,bll,J1641.9-0621,bll
1380,J1642.9+3950,FSRQ,J1642.9+3948,FSRQ,J1642.9+3948,FSRQ,J1642.9+3948,FSRQ,J1642.9+3948,FSRQ
1381,J1645.9+6336,fsrq,J1645.6+6329,fsrq,J1645.6+6329,fsrq,J1645.6+6329,fsrq,J1645.6+6329,fsrq
1382,J1647.1-6438,bcu,J1647.4-6438,bcu,J1647.4-6438,bcu,J1647.4-6438,bll,J1647.4-6438,bll
1383,J1647.4+4950,bcu,J1647.5+4950,bll,J1647.5+4950,bll,J1647.5+4950,bll,J1647.5+4950,bll
1384,J1648.3-4611,PSR,J1648.4-4611,PSR,J1648.4-4611,PSR,J1648.4-4611,PSR,J1648.4-4611,PSR
1385,J1649.4+5238,bll,J1649.4+5235,bll,J1649.4+5235,bll,J1649.4+5235,bll,J1649.4+5235,bll
1386,J1650.2-5044,bcu,J1650.3-5045,bcu,J1650.3-5045,bll,J1650.3-5045,bll,J1650.3-5045,bll
1387,J1650.8+0830,fsrq,J1650.7+0831,fsrq,J1650.7+0831,fsrq,J1650.7+0831,fsrq,J1650.7+0831,fsrq
1388,J1651.6+7219,bll,J1651.6+7219,bll,J1651.6+7219,bll,J1651.6+7219,bll,J1651.6+7219,bll
1389,J1653.9+3945,BLL,J1653.8+3945,BLL,J1653.8+3945,BLL,J1653.8+3945,BLL,J1653.8+3945,BLL
1390,J1656.0+2044,bcu,J1656.0+2047,bcu,J1656.0+2047,bcu,J1656.0+2047,bcu,J1656.0+2047,bcu
1391,J1656.2-3303,fsrq,J1656.3-3301,fsrq,J1656.3-3301,fsrq,J1656.3-3301,fsrq,J1656.3-3301,fsrq
1392,J1656.8-2010,bcu,J1656.9-2010,bll,J1656.9-2010,bll,J1656.9-2010,bll,J1656.9-2010,bll
1393,J1656.9+6008,fsrq,J1657.0+6010,fsrq,J1657.0+6010,fsrq,J1657.0+6010,fsrq,J1657.0+6010,fsrq
1394,J1657.7+4807,fsrq,J1657.7+4808,fsrq,J1657.7+4808,fsrq,J1657.7+4808,fsrq,J1657.7+4808,fsrq
1395,J1658.3+6149,bll,J1658.4+6150,bll,J1658.4+6150,bll,J1658.4+6150,bll,J1658.4+6150,bll
1396,J1658.4-5323,PSR,J1658.6-5323,PSR,J1658.6-5323,PSR,J1658.6-5323,MSP,J1658.6-5323,MSP
1397,J1659.4+2631,fsrq,J1659.0+2627,fsrq,J1659.0+2627,fsrq,J1659.0+2627,fsrq,J1659.0+2627,fsrq
1398,J1659.7-3132,bcu,J1659.7-3131,bcu,J1659.7-3131,bcu,J1659.7-3131,bcu,J1659.7-3131,bcu
1399,J1700.1+6829,fsrq,J1700.0+6830,fsrq,J1700.0+6830,fsrq,J1700.0+6830,fsrq,J1700.0+6830,fsrq
1400,J1701.2-3006,glc,J1701.2-3006,glc,J1701.2-3006,glc,J1701.2-3006,glc,J1701.2-3006,glc
1401,J1702.6+3116,bll,J1702.6+3114,bll,J1702.6+3114,bll,J1702.6+3114,bll,J1702.6+3114,bll
1402,J1703.6-6211,fsrq,J1703.6-6213,fsrq,J1703.6-6213,fsrq,J1703.6-6213,fsrq,J1703.6-6213,fsrq
1403,J1704.0+7646,bcu,J1704.1+7647,bcu,J1704.1+7647,bcu,J1704.1+7647,bcu,J1704.1+7647,bcu
1404,J1705.5+7134,bll,J1705.0+7134,bll,J1705.0+7134,bll,J1705.0+7134,bll,J1705.0+7134,bll
1405,J1709.6+4318,fsrq,J1709.7+4318,fsrq,J1709.7+4318,fsrq,J1709.7+4318,fsrq,J1709.7+4318,fsrq
1406,J1709.7-4429,PSR,J1709.7-4429,PSR,J1709.7-4429,PSR,J1709.7-4429,PSR,J1709.7-4429,PSR
1407,J1711.5-5029,bcu,J1711.6-5027,bcu,J1711.6-5027,bcu,J1711.6-5027,bcu,J1711.6-5027,bcu
1408,J1711.6+8846,bcu,J1713.7+8844,bcu,J1713.7+8844,bcu,J1713.7+8844,bcu,J1713.7+8844,bcu
1409,J1712.6+2932,bll,J1712.7+2932,bll,J1712.7+2932,bll,J1712.7+2932,bll,J1712.7+2932,bll
1410,J1713.5-3945e,SNR,J1713.5-3945e,SNR,J1713.5-3945e,SNR,J1713.5-3945e,SNR,J1713.5-3945e,SNR
1411,J1714.0+0748,PSR,J1713.8+0747,PSR,J1713.8+0747,PSR,J1713.8+0747,MSP,J1713.8+0747,MSP
1412,J1714.1-2029,bcu,J1714.0-2029,bcu,J1714.0-2029,bcu,J1714.0-2029,bcu,J1714.0-2029,bcu
1413,J1715.7+6837,fsrq,J1716.1+6836,fsrq,J1716.1+6836,fsrq,J1716.1+6836,fsrq,J1716.1+6836,fsrq
1414,J1716.6-2812,glc,J1716.7-2808,glc,J1716.7-2808,glc,J1716.7-2808,glc,J1716.7-2808,glc
1415,J1716.7-8112,bcu,J1717.5-8114,bll,J1717.5-8114,bll,J1717.5-8114,bll,J1717.5-8114,bll
1416,J1717.4-5157,fsrq,J1717.6-5154,fsrq,J1717.6-5154,fsrq,J1717.6-5154,fsrq,J1717.6-5154,fsrq
1417,J1717.8-3342,bll,J1717.5-3342,bll,J1717.5-3342,bll,J1717.5-3342,bll,J1717.5-3342,bll
1418,J1718.0-3726,snr,J1718.0-3726,snr,J1718.0-3726,snr,J1718.0-3726,snr,J1718.0-3726,snr
1419,J1718.1-3056,bcu,J1718.0-3055,bcu,J1718.0-3055,bcu,J1718.0-3055,bcu,J1718.0-3055,bcu
1420,J1718.1-3825,PSR,J1718.2-3825,PSR,J1718.2-3825,PSR,J1718.2-3825,PSR,J1718.2-3825,PSR
1421,J1719.2+1744,bll,J1719.2+1745,bll,J1719.2+1745,bll,J1719.2+1745,bll,J1719.2+1745,bll
1422,J1719.3+1206,bcu,J1719.3+1205,bcu,J1719.3+1205,bcu,J1719.3+1205,bcu,J1719.3+1205,bcu
1423,J1722.7+6104,fsrq,J1722.6+6104,fsrq,J1722.6+6104,fsrq,J1722.6+6104,fsrq,J1722.6+6104,fsrq
1424,J1722.7+1014,fsrq,J1722.7+1014,fsrq,J1722.7+1014,fsrq,J1722.7+1014,fsrq,J1722.7+1014,fsrq
1425,J1722.9-4529,spp,J1722.6-4529,spp,J1722.6-4529,spp,J1722.6-4529,spp,J1722.6-4529,spp
1426,J1723.7-7713,bcu,J1723.6-7714,bcu,J1723.6-7714,bcu,J1723.6-7714,bcu,J1723.6-7714,bcu
1427,J1723.9+4004,fsrq,J1724.2+4005,fsrq,J1724.2+4005,fsrq,J1724.2+4005,fsrq,J1724.2+4005,fsrq
1428,J1725.0+1152,bll,J1725.0+1152,bll,J1725.0+1152,bll,J1725.0+1152,bll,J1725.0+1152,bll
1429,J1725.3+5853,bll,J1725.5+5851,bll,J1725.5+5851,bll,J1725.5+5851,bll,J1725.5+5851,bll
1430,J1727.1+4531,fsrq,J1727.4+4530,fsrq,J1727.4+4530,fsrq,J1727.4+4530,fsrq,J1727.4+4530,fsrq
1431,J1728.0-4606,spp,J1728.0-4606,spp,J1728.0-4606,spp,J1728.0-4606,spp,J1728.0-4606,spp
1432,J1728.0+1217,fsrq,J1728.0+1216,fsrq,J1728.0+1216,fsrq,J1728.0+1216,fsrq,J1728.0+1216,fsrq
1433,J1728.3+5013,bll,J1728.3+5013,bll,J1728.3+5013,bll,J1728.3+5013,bll,J1728.3+5013,bll
1434,J1728.5+0428,fsrq,J1728.4+0427,fsrq,J1728.4+0427,fsrq,J1728.4+0427,fsrq,J1728.4+0427,fsrq
1435,J1730.5+0023,fsrq,J1730.6+0024,fsrq,J1730.6+0024,fsrq,J1730.6+0024,fsrq,J1730.6+0024,fsrq
1436,J1730.6+3711,bll,J1730.8+3715,bll,J1730.8+3715,bll,J1730.8+3715,bll,J1730.8+3715,bll
1437,J1731.8-3001,bll,J1731.6-3002,bll,J1731.6-3002,bll,J1731.6-3002,bll,J1731.6-3002,bll
1438,J1732.5-3130,PSR,J1732.5-3131,PSR,J1732.5-3131,PSR,J1732.5-3131,PSR,J1732.5-3131,PSR
1439,J1732.5-5048,PSR,J1732.7-5050,PSR,J1732.7-5050,PSR,J1732.7-5050,MSP,J1732.7-5050,MSP
1440,J1733.0-1305,FSRQ,J1733.0-1305,FSRQ,J1733.0-1305,FSRQ,J1733.0-1305,FSRQ,J1733.0-1305,FSRQ
1441,J1734.3+3858,fsrq,J1734.3+3858,fsrq,J1734.3+3858,fsrq,J1734.3+3858,fsrq,J1734.3+3858,fsrq
1442,J1735.4-1118,bcu,J1735.4-1118,bcu,J1735.4-1118,bcu,J1735.4-1118,bcu,J1735.4-1118,bcu
1443,J1736.0+2033,bcu,J1736.0+2033,bll,J1736.0+2033,bll,J1736.0+2033,bll,J1736.0+2033,bll
1444,J1736.2-4444,glc,J1736.2-4443,glc,J1736.2-4443,glc,J1736.2-4443,glc,J1736.2-4443,glc
1445,J1736.4+0634,fsrq,J1736.6+0628,fsrq,J1736.6+0628,fsrq,J1736.6+0628,fsrq,J1736.6+0628,fsrq
1446,J1739.0+8716,bcu,J1738.0+8717,bcu,J1738.0+8717,bcu,J1738.0+8717,bcu,J1738.0+8717,bcu
1447,J1739.4+4955,fsrq,J1739.5+4955,fsrq,J1739.5+4955,fsrq,J1739.5+4955,fsrq,J1739.5+4955,fsrq
1448,J1740.3+5211,fsrq,J1740.5+5211,fsrq,J1740.5+5211,fsrq,J1740.5+5211,fsrq,J1740.5+5211,fsrq
1449,J1740.3+4736,fsrq,J1740.0+4737,fsrq,J1740.0+4737,fsrq,J1740.0+4737,fsrq,J1740.0+4737,fsrq
1450,J1740.4+5347,bcu,J1740.6+5346,bll,J1740.6+5346,bll,J1740.6+5346,bll,J1740.6+5346,bll
1451,J1741.1-3053,snr,J1740.3-3058c,snr,J1740.3-3058c,snr,J1740.3-3058c,snr,J1741.4-3046c,unk
1452,J1741.1-3053,snr,J1740.3-3058c,snr,J1740.3-3058c,snr,J1741.4-3046c,unk,J1741.4-3046c,unk
1453,J1741.1-3053,snr,J1740.3-3058c,snr,J1741.4-3046c,unk,J1740.3-3058c,snr,J1741.4-3046c,unk
1454,J1741.1-3053,snr,J1740.3-3058c,snr,J1741.4-3046c,unk,J1741.4-3046c,unk,J1741.4-3046c,unk
1455,J1741.1-3053,snr,J1741.4-3046c,unk,J1740.3-3058c,snr,J1740.3-3058c,snr,J1741.4-3046c,unk
1456,J1741.1-3053,snr,J1741.4-3046c,unk,J1740.3-3058c,snr,J1741.4-3046c,unk,J1741.4-3046c,unk
1457,J1741.1-3053,snr,J1741.4-3046c,unk,J1741.4-3046c,unk,J1740.3-3058c,snr,J1741.4-3046c,unk
