,4FGLDR4,CLASS1-4FGLDR4,4FGLDR4-3FGL
3554,J1324.5-2338,,
3555,J1324.6-2525,,
3556,J1324.9+4748,fsrq,
3557,J1325.3+6621,bll,
3558,J1325.3-5413,,J1325.2-5411
3559,J1325.4-4706,,
3560,J1325.5-4300,RDG,J1325.4-4301
3561,J1325.6-0227,bll,
3562,J1326.0+3507,,
3563,J1326.1-6800,bcu,
3564,J1326.1+2933,bll,J1326.1+2931
3565,J1326.1+1232,bll,
3566,J1326.2+4115,bll,
3567,J1326.6+0152,bcu,
3568,J1326.6-4729,glc,J1326.7-4727
3569,J1326.7-0503,fsrq,
3570,J1326.8-5256,bll,J1326.6-5256
3571,J1326.9+2210,fsrq,J1326.8+2211
3572,J1327.0+3154,bcu,
3573,J1327.8+2522,bll,J1327.9+2524
3574,J1328.4-6231,,
3575,J1328.5-4727,bll,J1328.5-4728
3576,J1328.6+1145,bll,
3577,J1328.9+5019,,
3578,J1329.0-5607,bll,J1328.9-5607
3579,J1329.4-0530,bcu,J1329.1-0536
3580,J1329.6+4739,,
3581,J1329.8-1559,,
3582,J1329.9-6108,,J1329.8-6109
3583,J1330.2-7003,bcu,J1330.1-7002
3584,J1330.2+7002,bll,J1330.6+7002
3585,J1330.2-3946,,
3586,J1330.3+4441,bll,J1330.0+4437
3587,J1330.4+3157,bll,
3588,J1330.4+2416,bll,
3589,J1330.7+5200,bcu,J1330.9+5201
3590,J1330.7+2933,bcu,
3591,J1331.0+3032,css,J1330.5+3023
3592,J1331.0+5653,bll,J1330.4+5641
3593,J1331.2-1325,bll,J1331.1-1328
3594,J1331.3-3818,,J1330.0-3818
3595,J1331.6+1711,bll,J1331.5+1711
3596,J1331.7-0343,fsrq,
3597,J1331.7-0647,bcu,
3598,J1332.0-0509,fsrq,J1332.0-0508
3599,J1332.2+4722,fsrq,J1331.8+4718
3600,J1332.6-1256,fsrq,J1332.6-1256
3601,J1333.0-6626,bcu,
3602,J1333.2-4707,,
3603,J1333.2+2725,fsrq,J1332.8+2723
3604,J1333.4+1540,,
3605,J1333.7+5056,fsrq,J1333.7+5057
3606,J1334.1-4154,,J1334.3-4152
3607,J1334.1-3521,bcu,
3608,J1334.5+5634,fsrq,
3609,J1334.6-4435,,
3610,J1334.8-3856,,
3611,J1335.0-5656,MSP,J1335.1-5655
3612,J1335.3-2949,bll,J1335.4-2949
3613,J1335.5-4546,,
3614,J1335.6+4759,,
3615,J1335.6-4052,,J1335.2-4056
3616,J1336.2+2107,bll,
3617,J1336.2+2320,bll,
3618,J1336.2+2053,bcu,
3619,J1336.5-4655,,
3620,J1336.5-1529,bcu,
3621,J1336.9-4611,,
3622,J1337.4+5502,fsrq,
3623,J1337.5-7802,bcu,
3624,J1337.6-1257,fsrq,J1337.6-1257
3625,J1337.9-1956,bcu,
3626,J1338.0+6534,fsrq,J1338.9+6532
3627,J1338.0-4159,,
3628,J1338.1-0931,bcu,
3629,J1338.4-5923,,
3630,J1338.8-4509,,
3631,J1338.9+1153,bll,J1339.0+1153
3632,J1339.0-2400,bcu,J1338.6-2403
3633,J1339.1-2620,fsrq,
3634,J1339.9-0138,fsrq,J1339.8-0133
3635,J1340.0-1501,bcu,
3636,J1340.1+3857,bcu,
3637,J1340.4+6926,bcu,
3638,J1340.5+4409,bll,J1340.6+4412
3639,J1340.8-0409,bll,J1340.6-0408
3640,J1341.1+7433,bcu,
3641,J1341.2+3958,bll,J1341.0+3955
3642,J1341.6+5515,bll,J1341.5+5517
3643,J1341.7-3907,bcu,
3644,J1341.7-6216,PSR,
3645,J1341.8-2053,fsrq,J1341.9-2053
3646,J1342.0+1043,,
3647,J1342.6-5730,,
3648,J1342.6+0944,fsrq,J1342.7+0945
3649,J1342.7+0505,bll,
3650,J1343.5-6827,,
3651,J1343.6+5755,fsrq,J1343.6+5753
3652,J1343.8-6208,spp,
3653,J1344.0+6605,fsrq,
3654,J1344.1-7700,bcu,
3655,J1344.2-1723,fsrq,J1344.2-1724
3656,J1344.2-6517,,
3657,J1344.4-3656,bcu,J1344.5-3655
3658,J1344.9-6228,spp,J1345.1-6224
3659,J1345.3-6253,spp,
3660,J1345.5+4453,fsrq,J1345.6+4453
3661,J1345.6-3356,bll,J1345.9-3357
3662,J1345.7-4703,,
3663,J1345.8+0706,fsrq,J1345.8+0704
3664,J1345.9-2612,msp,J1346.2-2608
3665,J1346.1-5121,glc,
3666,J1346.3-6026,rdg,J1346.6-6027
3667,J1346.3+7227,bcu,
3668,J1346.5+3646,,
3669,J1346.5+5330,,
3670,J1347.1-2959,bll,J1346.9-2958
3671,J1347.4+7309,bcu,
3672,J1347.6-3751,fsrq,J1347.6-3754
3673,J1347.9-0618,bcu,
3674,J1348.5-8700,,
3675,J1348.9+0756,bll,
3676,J1349.1-5829,,J1348.5-5833
3677,J1349.5-7153,bcu,J1348.5-7150
3678,J1349.5-1131,fsrq,J1349.6-1133
3679,J1349.5-6206c,spp,
3680,J1350.6-6224,PSR,J1350.4-6224
3681,J1350.8+3033,fsrq,J1350.8+3035
3682,J1350.9-2757,,J1351.1-2743
3683,J1351.0+0029,fsrq,J1351.1+0030
3684,J1351.2-6115c,,
3685,J1351.3+1115,bll,J1351.4+1115
3686,J1351.4-1529,bll,
3687,J1351.6-6142,,
3688,J1351.7-2912,bcu,J1351.7-2913
3689,J1351.7+5542,bll,
3690,J1351.9+2847,bll,
3691,J1352.6+3133,rdg,
3692,J1352.7-2742,bcu,
3693,J1353.0-4413,bll,J1353.1-4414
3694,J1353.2+3740,bll,
3695,J1353.3+1434,bll,J1353.2+1435
3696,J1353.3-5910,NOV,
3697,J1353.4+5600,bll,
3698,J1353.5-6128,,
3699,J1353.6-6640,bll,J1353.5-6640
3700,J1353.7-3936,bll,
3701,J1354.1+2557,,
3702,J1354.1-8750,bcu,
3703,J1354.2+0353,,
3704,J1354.2+6934,bcu,
3705,J1354.3-0206,fsrq,
3706,J1354.4+3707,bll,J1354.5+3705
3707,J1354.7+0623,bll,
3708,J1354.8-1041,fsrq,J1355.0-1044
3709,J1355.2-6420e,PWN,
3710,J1355.8-6155,,
3711,J1356.0-6747,,
3712,J1356.2-2454,bcu,
3713,J1356.2-1726,agn,
3714,J1356.6+0234,msp,
3715,J1356.9-6432,PSR,J1356.6-6428
3716,J1357.1+1921,fsrq,
3717,J1357.3+3730,gal,
3718,J1357.3-6123,,
3719,J1357.5+0127,bll,J1357.5+0125
3720,J1357.8-5724,,
3721,J1357.9-4907,,
3722,J1358.0-0050,,
3723,J1358.0-7749,,
3724,J1358.1+7642,fsrq,J1357.6+7643
3725,J1358.2-6210,spp,
3726,J1358.3-6026,PSR,J1358.5-6025
3727,J1358.7-6944,,
3728,J1358.7+2355,,
3729,J1358.9-0703,bcu,
3730,J1359.1+5544,fsrq,J1359.0+5544
3731,J1359.1-1152,bcu,
3732,J1359.4+0202,fsrq,J1359.2+0204
3733,J1359.4+1809,bcu,
3734,J1359.5-6615,,
3735,J1359.7+4012,fsrq,
3736,J1359.8-3746,bll,J1359.9-3746
3737,J1359.9+3616,,
3738,J1400.0-2415,,J1400.2-2413
3739,J1400.2-4010,bll,
3740,J1400.4-6050,,
3741,J1400.5-6147c,,
3742,J1400.6-5605,bcu,J1400.7-5605
3743,J1400.6-1432,MSP,J1400.5-1437
3744,J1401.1-3717,bcu,
3745,J1401.2-0915,fsrq,
3746,J1401.2-6116,,
3747,J1401.3-5012,,
3748,J1401.6-4645,,
3749,J1401.7-3217,,
3750,J1401.9-6130c,,
3751,J1402.5-1827,bcu,
3752,J1402.6+1600,bll,
3753,J1402.6-3330,fsrq,
3754,J1402.7+1306,MSP,J1403.1+1304
3755,J1403.2-5758,,
3756,J1403.4+4319,bll,
3757,J1403.5-6236,,
3758,J1403.6+3606,bcu,
3759,J1403.7+2429,,
3760,J1403.7+1513,,
3761,J1404.4-6159,spp,
3762,J1404.8-5237,,J1404.3-5241
3763,J1404.8+6554,bll,J1404.8+6554
3764,J1404.8+0402,bll,J1404.8+0401
3765,J1405.0-1544,,
3766,J1405.1-6119,HMB,J1405.4-6119
3767,J1405.3-0640,bcu,
3768,J1405.3-6008,,
3769,J1405.9-1853,,
3770,J1406.1-2508,bll,J1406.0-2508
3771,J1406.2-7500,,
3772,J1406.4-1654,bcu,
3773,J1406.5-0054,bll,
3774,J1406.6-6523,unk,
3775,J1406.6-3934,bll,
3776,J1406.9+1643,bll,J1406.6+1644
3777,J1407.1+5312,bll,
3778,J1407.4-0820,,
3779,J1407.5-2706,bll,
3780,J1407.6-4301,bll,J1407.7-4256
3781,J1407.7-3017,,
3782,J1408.0+3834,,
3783,J1408.1-6010,,
3784,J1408.6-2917,bin,J1408.0-2924
3785,J1408.7+3617,bcu,
3786,J1408.7-3747,,J1409.2-3743
3787,J1408.9-0751,fsrq,J1408.8-0751
3788,J1408.9-5845c,,
3789,J1409.1-6121e,,
3790,J1409.7+5940,bll,
3791,J1409.8+7921,,
3792,J1410.1+0202,bll,
3793,J1410.3+1438,bll,
3794,J1410.3+6058,bll,
3795,J1410.4+2820,bll,J1410.4+2821
3796,J1410.5+6215,bcu,
3797,J1410.7+7405,,J1410.9+7406
3798,J1410.7-5945,,
3799,J1411.5-0723,bll,J1411.4-0724
3800,J1411.5-6133,PSR,
3801,J1411.6+2913,,
3802,J1411.8+5249,bll,J1412.0+5249
3803,J1412.0+3836,bcu,
3804,J1412.1-6631,,J1412.3-6635
3805,J1412.1+7427,bll,
3806,J1412.2+2132,bcu,
3807,J1412.2-6018,,
3808,J1412.9+5018,bcu,
3809,J1413.1-6519,sey,J1413.2-6518
3810,J1413.5-6205,PSR,J1413.4-6205
3811,J1413.5-2820,,
3812,J1413.9-6705,,
3813,J1414.5+0826,bcu,
3814,J1415.2-5550,,
3815,J1415.3-6110c,,
3816,J1415.4-6458,,
3817,J1415.5+4830,bll,J1415.2+4832
3818,J1415.9-1002,fsrq,J1415.0-1001
3819,J1415.9-1504,,
3820,J1416.0+1320,bcu,J1416.0+1323
3821,J1416.0+3443,bcu,
3822,J1416.1-2417,bll,J1416.1-2417
3823,J1416.4-6123c,,
3824,J1416.5-6145,spp,
3825,J1416.7-5023,,J1417.7-5028
3826,J1417.3+6059,,
3827,J1417.6-4403,msp,J1417.5-4402
3828,J1417.7-6057,,
3829,J1417.9+4613,fsrq,
3830,J1417.9+2543,bll,J1417.8+2540
3831,J1418.2-5400,,
3832,J1418.4-0233,bll,J1418.4-0233
3833,J1418.4+3543,FSRQ,J1418.5+3543
3834,J1418.7-3504,fsrq,
3835,J1418.7-6057,PSR,J1418.6-6058
3836,J1418.7-6110,,
3837,J1418.9+7731,bll,J1418.9+7731
3838,J1419.2-6029,,
3839,J1419.3+0444,bll,J1419.5+0449
3840,J1419.4-0838,fsrq,J1419.5-0836
3841,J1419.5+2527,,
3842,J1419.5+3821,fsrq,J1419.8+3819
3843,J1419.6-5153,bcu,J1419.1-5156
3844,J1419.8+5423,bll,J1419.9+5425
3845,J1420.0-6048,PSR,J1420.0-6048
3846,J1420.3-0438,,
3847,J1420.3-6046e,PWN,J1420.1-6047
3848,J1420.3+0612,bll,
3849,J1420.7-6701,,
3850,J1420.8-3729,,
3851,J1420.9-7920,bcu,J1421.8-7920
3852,J1420.9-6127c,,
3853,J1420.9-2431,,J1421.0-2431
3854,J1421.1-4614,bcu,J1420.9-4615
3855,J1421.1-1120,bcu,J1421.0-1122
3856,J1421.1+3859,fsrq,
3857,J1421.4-1655,,
3858,J1421.6-4819,bcu,
3859,J1422.3-6059,,
3860,J1422.5-6137,PSR,J1422.4-6137
3861,J1422.5+3223,fsrq,J1422.4+3227
3862,J1422.6+5801,bll,J1422.8+5801
3863,J1422.6+8150,bcu,
3864,J1423.1+3738,bll,J1422.7+3743
3865,J1423.3-5655,spp,
3866,J1423.5+4524,bcu,
3867,J1423.6-7829,fsrq,J1422.8-7828
3868,J1423.7-4458,,
3869,J1424.1-1750,bll,J1424.3-1753
3870,J1424.1+2917,bll,
3871,J1424.2+0433,bll,J1424.3+0434
3872,J1424.2-6111c,,
3873,J1424.5+3433,bll,
3874,J1424.5+3705,bll,
3875,J1424.6+1447,bll,
3876,J1424.8+4910,,
3877,J1424.8-6536,,
3878,J1424.8-8012,,
3879,J1424.8-6808,bcu,J1424.6-6807
3880,J1425.0+3615,bll,J1424.9+3615
3881,J1425.4-0119,bll,
3882,J1425.8+1423,fsrq,
3883,J1426.1+3403,bll,J1426.2+3402
3884,J1426.4+3625,fsrq,
3885,J1427.0+2348,BLL,J1427.0+2347
3886,J1427.4-1823,bcu,
3887,J1427.6-3305,bll,J1427.6-3305
3888,J1427.7-3215,bll,J1427.8-3215
3889,J1427.8-6051,,J1427.6-6048c
3890,J1427.9-4206,FSRQ,J1427.9-4206
3891,J1428.0-6026c,,
3892,J1428.1+1629,bcu,J1427.2+1610
3893,J1428.3+5635,fsrq,
3894,J1428.4+0538,,
3895,J1428.5+4240,bll,J1428.5+4240
3896,J1428.6+0705,,
3897,J1428.7-1017,bcu,
3898,J1428.8+7429,bcu,
3899,J1428.9+5406,fsrq,
3900,J1429.8-3058,bcu,
3901,J1429.8-0739,,
3902,J1429.9-5911,PSR,J1429.8-5910
3903,J1430.5+3647,fsrq,
3904,J1430.6+1543,,
3905,J1430.9-6024c,,
3906,J1431.0-4432,,J1430.8-4434
3907,J1431.0-4458,bll,
3908,J1431.1-3120,bll,
3909,J1431.4-4711,MSP,
3910,J1431.5-6627,,
3911,J1432.1+5020,,
3912,J1432.2+5051,bcu,
3913,J1432.8+7648,bcu,
3914,J1433.0-1801,fsrq,
3915,J1433.5-5457,unk,
3916,J1433.7-7304,bll,
3917,J1433.8-6357,,
3918,J1434.1-4931,,
3919,J1434.2+4204,fsrq,J1434.1+4203
3920,J1434.5+5428,bcu,
3921,J1434.7+1950,fsrq,J1434.6+1951
3922,J1434.8+6640,bll,J1434.6+6640
3923,J1435.3+7120,bcu,
3924,J1435.4+3338,,
3925,J1435.5+2021,rdg,J1435.2+2023
3926,J1435.7+6148,bcu,
3927,J1435.8-6018,spp,
3928,J1435.9-8348,bcu,
3929,J1436.4+3900,,
3930,J1436.9+2321,fsrq,J1436.8+2322
3931,J1436.9+5638,bll,J1436.8+5639
3932,J1437.3-3239,bcu,
3933,J1437.6-5616,,
3934,J1438.0+0219,,
3935,J1438.0-3128,fsrq,
3936,J1438.1-2201,fsrq,
3937,J1438.4+2924,bll,
3938,J1438.5-4207,bcu,J1438.6-4209
3939,J1438.6+1205,bll,
3940,J1438.7+4849,,
3941,J1438.9+3710,fsrq,J1438.7+3710
3942,J1439.1+2217,,
3943,J1439.2-5142,,
3944,J1439.3+3932,bll,J1439.2+3931
3945,J1439.5-2525,bll,
3946,J1439.7+4958,bll,J1440.1+4955
3947,J1439.9-3953,bll,J1440.0-3955
3948,J1440.0-2343,bll,
3949,J1440.0-1530,bll,J1440.3-1540
3950,J1440.2-5505,msp,
3951,J1440.6-3846,bll,J1440.4-3845
3952,J1440.9+0609,bll,J1440.9+0610
3953,J1441.4-1934,,
3954,J1441.6-5951c,spp,J1441.5-5955c
3955,J1441.6-1522,fsrq,J1441.7-1538
3956,J1441.7+1836,bcu,
3957,J1442.0+4348,bll,J1442.0+4348
3958,J1442.0+0732,,
3959,J1442.1-2800,,
3960,J1442.1-3707,,
3961,J1442.2+0622,bcu,
3962,J1442.2-6005,spp,J1441.6-5956
3963,J1442.6-4623,bll,
3964,J1442.7+1200,bll,J1442.8+1200
3965,J1443.0-6227e,SNR,
3966,J1443.1+5201,rdg,J1442.6+5156
3967,J1443.1+4728,nlsy1,
3968,J1443.6+2515,bll,
3969,J1443.7-0954,bcu,
3970,J1443.7-7037,,J1444.0-7033
3971,J1443.9-3908,bll,J1443.9-3908
3972,J1443.9+2501,fsrq,J1443.9+2502
3973,J1444.1+7601,,
3974,J1444.5+1922,,
3975,J1444.8+3645,,
3976,J1444.9-5939,,
3977,J1445.0-0326,bll,J1445.0-0328
3978,J1445.1-5958c,,
3979,J1445.2-1954,bcu,
3980,J1445.9-5907,,
3981,J1445.9-1626,bll,J1446.1-1628
3982,J1446.0-3039,bcu,
3983,J1446.3+3111,bcu,
3984,J1446.6-4701,MSP,J1446.6-4701
3985,J1446.7+1719,fsrq,
3986,J1446.8-1830,bcu,J1446.8-1831
3987,J1447.0-2657,bcu,
3988,J1447.4-5757,PSR,J1447.3-5800
3989,J1448.0+3608,bll,J1448.0+3608
3990,J1449.3-4300,,
3991,J1449.4-6026,unk,
3992,J1449.5+2746,rdg,
3993,J1449.6-2137,fsrq,
3994,J1449.7-0910,agn,
3995,J1449.8-5923c,,
3996,J1450.2-5937c,spp,
3997,J1450.4+0910,fsrq,J1450.4+0911
3998,J1450.8-1424,,
3999,J1450.8+5201,bll,J1450.9+5200
4000,J1451.4-5422,,
4001,J1451.4+6355,bll,J1451.2+6355
4002,J1451.4-5142,,
4003,J1451.5+1415,bcu,
4004,J1451.6-3726,,
4005,J1451.8-3851,bcu,
4006,J1452.0-4148,,
4007,J1453.0-1318,bcu,
4008,J1453.4-5858,spp,
4009,J1453.5+3505,fsrq,
4010,J1454.0-5319,,
4011,J1454.0+4927,bcu,
4012,J1454.1+1622,fsrq,J1454.0+1622
4013,J1454.1+2647,bcu,
4014,J1454.3-5551,,
4015,J1454.3-3946,,
4016,J1454.4-3744,fsrq,J1454.2-3751
4017,J1454.4+5124,bll,J1454.5+5124
4018,J1454.7+5237,bll,
4019,J1454.8-2456,fsrq,
4020,J1455.0+0247,bll,
4021,J1455.4-3654,bcu,
4022,J1455.8-7601,bll,
4023,J1455.9-3331,MSP,
4024,J1456.0+5051,bll,
4025,J1456.3-5419,,
4026,J1456.4-7129,,
4027,J1456.4-5923c,unk,
4028,J1456.7-6050c,,J1456.7-6046
4029,J1456.8-6122,,
4030,J1457.3-4246,bcu,
4031,J1457.4-3539,FSRQ,J1457.4-3539
4032,J1457.8-4642,bll,
4033,J1458.1+4119,bcu,
4034,J1458.6+3722,bll,J1458.7+3719
4035,J1458.8-2120,,J1458.7-2120
4036,J1459.0+7140,css,
4037,J1459.0+6129,bcu,
4038,J1459.0-5819,unk,
4039,J1459.0-5353,bcu,
4040,J1459.5-6053,PSR,J1459.4-6053
4041,J1459.5+1527,fsrq,
4042,J1459.9-2322,,
4043,J1500.1-5846,,
4044,J1500.2+2640,,
4045,J1500.7+4752,bll,J1500.6+4750
4046,J1500.9+5528,bll,
4047,J1501.0-6310e,,
4048,J1501.0+2238,bll,J1500.9+2238
4049,J1501.2-6624,unk,
4050,J1501.6-5236,,
4051,J1502.2-5933,,
4052,J1502.5+5552,bcu,J1502.2+5553
4053,J1502.6+0207,,
4054,J1502.7+4120,,
4055,J1503.3+1651,bll,
4056,J1503.3-8136,bcu,
4057,J1503.5+4759,bll,J1503.7+4759
4058,J1503.6-6427,bcu,J1503.7-6426
4059,J1503.6-4146,spp,J1501.6-4204
4060,J1503.7-1540,bll,J1503.7-1540
4061,J1503.7-5801,bcu,J1503.5-5801
4062,J1503.9-4247,bcu,
4063,J1504.4+1029,FSRQ,J1504.4+1029
4064,J1504.5-0127,,
4065,J1504.6+4343,,
4066,J1504.9+2027,bcu,
4067,J1505.0-3433,bll,J1505.0-3432
4068,J1505.0+0326,NLSY1,J1505.1+0326
4069,J1505.1-5145,,
4070,J1505.3-5852,,
4071,J1505.5-8241,bcu,J1504.5-8242
4072,J1506.1+3731,fsrq,J1506.1+3728
4073,J1506.4-0540,bll,
4074,J1506.4+4331,bll,J1506.3+4332
4075,J1506.5-5708,,
4076,J1506.6+0813,bll,J1506.6+0811
4077,J1506.9-7003,,
4078,J1507.1-1901,,
4079,J1507.2-1651,fsrq,
4080,J1507.2+1721,bll,J1507.4+1725
4081,J1507.3-3710,bcu,J1507.6-3710
4082,J1507.3+3341,bll,
4083,J1507.4-6450c,,
4084,J1507.7-5403,,
4085,J1507.9-6228e,,J1507.0-6223
4086,J1508.4+7717,bcu,
4087,J1508.4-4817,,
4088,J1508.5-4951,bcu,J1508.7-4956
4089,J1508.8+2708,bll,J1508.6+2709
4090,J1508.9-4110,spp,
4091,J1509.4-5850,PSR,J1509.4-5850
4092,J1509.6-4334,fsrq,J1508.9-4342
4093,J1509.7+5556,bll,J1509.7+5556
4094,J1509.8-2906,bcu,
4095,J1510.1+5702,fsrq,
4096,J1510.1-5750,,J1510.2-5754
4097,J1510.4-3017,bcu,
4098,J1510.8+7959,bcu,J1512.3+8005
4099,J1510.8-0542,fsrq,J1510.9-0542
4100,J1510.9+0551,,
4101,J1511.2-5803,,J1510.9-5808c
4102,J1511.4-0430,,
4103,J1511.8-0513,bll,J1511.8-0513
4104,J1512.1-2255,bll,J1512.2-2255
4105,J1512.2+4704,bcu,
4106,J1512.2+0202,fsrq,J1512.2+0202
4107,J1512.8-0906,FSRQ,J1512.8-0906
4108,J1512.9-5639,bcu,J1512.8-5639
4109,J1513.0-3118,,
4110,J1513.0-6549,bcu,
4111,J1513.2-7131,bcu,
4112,J1513.4-3721,bcu,J1513.3-3719
4113,J1513.4-0753,bll,
4114,J1513.4-3231,fsrq,J1513.5-3233
4115,J1513.4-2549,MSP,J1513.4-2549
4116,J1513.6-2830,,
4117,J1513.7-1519,,
4118,J1514.0-6240,,J1513.8-6250c
4119,J1514.1-5805c,,
4120,J1514.2-5909e,PWN,
4121,J1514.3-4946,MSP,J1514.2-4947
4122,J1514.4-7719,bcu,
4123,J1514.4+2939,,J1514.1+2940
4124,J1514.6-2044,bcu,
4125,J1514.7-3617,bcu,J1514.8-3623
4126,J1514.8-4748,fsrq,J1514.5-4750
4127,J1514.8-0949,bll,
4128,J1514.8+4448,,J1514.8+4446
4129,J1515.5-4242,,
4130,J1515.6-5817c,,
4131,J1515.7-2321,bcu,
4132,J1516.0+2424,bll,
4133,J1516.1-6429,,
4134,J1516.1+4351,bll,
4135,J1516.4-2640,,
4136,J1516.4-1523,bll,
4137,J1516.5+0015,rdg,
4138,J1516.8+2918,bll,
4139,J1516.8+3651,bll,J1516.7+3648
4140,J1516.9+1934,bll,J1516.9+1926
4141,J1517.0-4600,,
4142,J1517.0+2639,bcu,J1517.0+2637
4143,J1517.3+6630,bcu,
4144,J1517.7-2422,bll,J1517.6-2422
4145,J1517.7-4446,,J1517.6-4442
4146,J1517.7+6525,bll,J1517.6+6524
4147,J1517.9-5233,,J1518.2-5232
4148,J1518.0-2731,bll,J1518.0-2732
4149,J1518.4+0750,bcu,
4150,J1518.6+0614,rdg,
4151,J1518.6+4044,bll,
4152,J1518.8+0203,glc,
4153,J1518.9-5903c,spp,
4154,J1519.7-6013c,,
4155,J1519.7+6727,,
4156,J1520.0-0905,bcu,
4157,J1520.4+5546,bll,J1521.1+5543
4158,J1520.5+4209,fsrq,J1520.3+4209
4159,J1520.8-0348,bll,J1520.8-0348
4160,J1520.9-3805,,
4161,J1521.1+0421,rdg,
4162,J1521.5-2832,,
4163,J1521.5-8057c,,
4164,J1521.7+1650,bcu,
4165,J1521.8+4338,fsrq,J1521.8+4340
4166,J1521.9-5735,PSR,J1521.9-5736
4167,J1522.1+3144,fsrq,J1522.1+3144
4168,J1522.5+0844,,
4169,J1522.6-2730,bll,J1522.6-2730
4170,J1523.1+3413,bcu,
4171,J1523.2-3941,bcu,
4172,J1523.2+0533,bll,
4173,J1523.2+2818,bcu,
4174,J1524.2+1523,fsrq,
4175,J1524.6-6245,,
4176,J1524.8-5904,bcu,J1525.2-5905
4177,J1525.2-3316c,,
4178,J1525.7-4334,bcu,
4179,J1526.1-0831,bll,J1525.8-0834
4180,J1526.3-4501,,J1526.3-4505
4181,J1526.6-3810,,J1527.0-3804
4182,J1526.6-2743,MSP,
4183,J1526.7-1529,bcu,
4184,J1526.9+7358,,
4185,J1527.3-3103,,
4186,J1527.3+3117,fsrq,
4187,J1527.4+1717,bcu,
4188,J1527.8+1013,,
4189,J1527.9-4943,,
4190,J1528.2-2448,,
4191,J1528.2-2905,bcu,J1528.1-2904
4192,J1528.4-5838,PSR,J1528.3-5836
4193,J1528.4+2004,,
4194,J1528.4-6729,unk,
4195,J1528.5-2240,bcu,J1528.7-2247
4196,J1529.2+3812,bll,
4197,J1529.4-6027,,
4198,J1529.7+6733,bcu,J1529.5+6733
4199,J1530.0-1522,,
4200,J1530.3+2709,rdg,
4201,J1530.5+5850,,
4202,J1530.5-3026,bcu,
4203,J1530.9+5736,bll,J1531.0+5737
4204,J1531.5-5612,PSR,
4205,J1531.6+0406,,
4206,J1531.7+4710,bll,J1531.8+4704
4207,J1532.0+3016,bll,J1532.0+3018
4208,J1532.3-3857,,
4209,J1532.7+2342,bcu,
4210,J1532.7-1319,bcu,J1532.7-1319
4211,J1532.9-0313,,
4212,J1533.0-6239,,
4213,J1533.2+1855,bll,J1533.2+1852
4214,J1533.2+3416,bll,J1533.5+3416
4215,J1533.7-2130,,
4216,J1533.9-5712e,SNR,
4217,J1534.0-5232,,J1533.8-5231
4218,J1534.3-3312,,
4219,J1534.4-6719,,
4220,J1534.7-5842,,
4221,J1534.7+2331,sbg,
4222,J1534.8+3716,bll,J1535.0+3721
4223,J1534.8+0131,fsrq,J1534.5+0128
4224,J1535.0+5320,bll,J1534.4+5323
4225,J1535.3-3135,bcu,
4226,J1535.4+3919,bll,J1535.7+3920
4227,J1535.8-4730,bcu,
4228,J1535.9+3743,,
4229,J1536.0-2729,,
4230,J1536.2-6023,,
4231,J1536.4-4948,MSP,J1536.3-4949
4232,J1536.5-6855,,
4233,J1536.8-3155,bll,
4234,J1536.8-4327,,
4235,J1536.9-3731,bcu,
4236,J1537.2+2635,,
4237,J1537.3-6110,,
4238,J1537.5+0046,,
4239,J1537.7-7957,bcu,J1537.8-8000
4240,J1537.8+2528,,
4241,J1537.9-1344,bcu,
4242,J1538.0-4638,,J1538.4-4656
4243,J1538.2-6201,,
4244,J1538.9+0425,,
4245,J1539.1+1008,,
4246,J1539.4-3323,,J1539.2-3324
4247,J1539.6+2743,fsrq,J1539.5+2746
4248,J1539.7-1127,bll,J1539.8-1128
4249,J1539.9+4220,bll,
4250,J1540.1+4142,bll,
4251,J1540.1+8155,bll,J1540.1+8155
4252,J1540.4+6606,bcu,
4253,J1540.7+1449,bll,J1540.8+1449
4254,J1541.1+3451,bcu,
4255,J1541.2-5201,,
4256,J1541.5-4215,,
4257,J1541.7+1413,bll,J1541.6+1414
4258,J1541.9-2915,bll,
4259,J1542.1-5901,,J1542.4-5911
4260,J1542.2-6542,,
4261,J1542.3+1801,fsrq,
4262,J1543.0+6130,bll,J1542.9+6129
4263,J1543.1+4209,,
4264,J1543.3+1026,bcu,
4265,J1543.4-5925,,
4266,J1543.6+6551,bcu,
4267,J1543.6+0452,agn,J1543.5+0451
4268,J1543.6-0244,,J1543.5-0244
4269,J1543.6-5148,MSP,J1542.9-5141
4270,J1544.0+4939,MSP,J1544.0+4938
4271,J1544.2-2554,,J1544.1-2555
4272,J1544.3-0649,bcu,
4273,J1544.5-1126,lmb,J1544.6-1125
4274,J1544.7+5017,bll,
4275,J1544.9+3218,,
4276,J1545.0-6642,bll,J1545.0-6641
4277,J1545.2-4553,,
4278,J1545.5+2839,,
4279,J1545.8-2336,bll,
4280,J1546.0+0819,bll,J1546.0+0818
4281,J1546.1-1003,bll,
4282,J1546.4-1409,,
4283,J1546.4-2903,bcu,
4284,J1546.5+1816,bll,J1546.6+1812
4285,J1546.8-3244,,
4286,J1547.0-0442,,
4287,J1547.3-1531,bcu,
4288,J1547.3-2802,bll,J1547.1-2801
4289,J1547.4-4802,,
4290,J1547.5-5130,,
4291,J1547.6-6601,unk,
4292,J1547.6-6106,,
4293,J1547.9+0445,,
4294,J1547.9-6403,bcu,
4295,J1548.1-4416,,
4296,J1548.3-2411,,
