,4FGLDR2,CLASS1-4FGLDR2,4FGLDR2-3FGL
1422,J0706.8+7742,bll,J0707.0+7741
1423,J0706.9+6109,bll,J0707.2+6101
1424,J0708.6+1747,,J0708.7+1747
1425,J0708.9+4839,rdg,
1426,J0709.0+4304,bcu,
1427,J0709.1+2241,bll,J0708.9+2239
1428,J0709.1-1034c,,
1429,J0709.2-1527,bcu,
1430,J0709.3+0540,bcu,
1431,J0709.7-3009,unk,
1432,J0709.7-0255,fsrq,J0709.7-0256
1433,J0710.4+5908,bll,J0710.3+5908
1434,J0710.8-3851,fsrq,
1435,J0710.9+4733,bll,J0710.5+4732
1436,J0712.0-6431,,J0712.2-6436
1437,J0712.4+5724,bll,
1438,J0712.5+3311,bcu,
1439,J0712.7+5033,bll,J0712.6+5033
1440,J0712.8-5637,,
1441,J0713.0+5738,bcu,
1442,J0713.5+2537,bcu,
1443,J0713.5-2555,,
1444,J0713.8-4820c,,
1445,J0713.8+1935,fsrq,J0713.9+1933
1446,J0714.4+1110,bcu,
1447,J0715.3-6828,bcu,
1448,J0715.6-4528,bll,J0716.0-4525
1449,J0715.7-1128,,
1450,J0716.0-0826,,
1451,J0717.7-5519,bcu,
1452,J0718.0+4536,fsrq,
1453,J0718.6-4319,bll,J0718.7-4319
1454,J0718.8-5004,,J0718.9-5004
1455,J0719.1-7055,bcu,
1456,J0719.3+3307,fsrq,J0719.3+3307
1457,J0719.7-4012,bll,J0720.0-4010
1458,J0720.0-3507,bcu,
1459,J0720.0-6237,bcu,
1460,J0721.3-0222,bll,J0721.5-0221
1461,J0721.3+0405,fsrq,J0721.4+0404
1462,J0721.9+7120,BLL,J0721.9+7120
1463,J0722.4-2650,,J0722.2-2648
1464,J0722.7+3606,bcu,
1465,J0722.7-2309c,,
1466,J0723.0-0732,bll,J0723.2-0728
1467,J0723.1-3048,,
1468,J0723.4+5841,bll,
1469,J0723.5+2900,fsrq,J0724.1+2857
1470,J0723.7+2050,bll,J0723.7+2050
1471,J0724.8+3016,,
1472,J0725.2+1425,FSRQ,J0725.2+1425
1473,J0725.3-2550c,,
1474,J0725.5+0216,bcu,
1475,J0725.5-0504,bcu,
1476,J0725.6-5008,,J0725.4-5007
1477,J0725.6-3530,bcu,J0725.8-3532
1478,J0725.7-0549,,J0725.7-0550
1479,J0725.8-0054,bcu,J0725.8-0054
1480,J0726.1+8114,bcu,
1481,J0726.4-4727,fsrq,J0726.6-4727
1482,J0727.1+3734,bll,
1483,J0727.4+5325,bcu,
1484,J0728.0+6735,bcu,
1485,J0728.2+4827,bll,J0728.0+4828
1486,J0728.5+6128,bcu,
1487,J0729.1-3131,bcu,J0729.5-3127
1488,J0729.1+5703,fsrq,
1489,J0729.3-1445,PSR,J0729.7-1448
1490,J0730.1+6852,bcu,
1491,J0730.3-1141,fsrq,J0730.2-1141
1492,J0730.4+3308,bll,J0730.5+3307
1493,J0730.5-0535,bll,J0730.5-0537
1494,J0730.7-6602,bll,J0730.5-6606
1495,J0731.0+6607,,
1496,J0731.2-1403,bcu,
1497,J0731.5-1910c,,J0731.7-1914c
1498,J0731.8-3009,bcu,J0731.8-3010
1499,J0731.9+2805,bll,
1500,J0732.7-4638,bcu,J0732.2-4638
1501,J0733.0+4915,bcu,
1502,J0733.1+5910,bcu,J0733.3+5904
1503,J0733.4+5152,bcu,J0733.5+5153
1504,J0733.5-5445,bcu,
1505,J0733.6+3649,bcu,
1506,J0733.7+0205c,bcu,
1507,J0733.7+4110,bll,J0733.8+4108
1508,J0733.8+0455,fsrq,
1509,J0734.0+5021,fsrq,J0733.8+5021
1510,J0734.3-4448,,
1511,J0734.4-7711,bcu,J0734.3-7709
1512,J0734.7-1559,PSR,J0734.7-1558
1513,J0736.9-3231,,J0737.2-3233
1514,J0737.3-8247,bcu,J0737.8-8245
1515,J0737.4+6535,,
1516,J0737.7-8047,,
1517,J0738.1+1742,bll,J0738.1+1741
1518,J0738.4+1539,bcu,
1519,J0738.6+1311,,J0739.8+1312
1520,J0739.2+0137,fsrq,J0739.4+0137
1521,J0739.6-4530,,
1522,J0739.7+1743,bcu,
1523,J0739.8-6722,bcu,
1524,J0740.0-0753,bcu,
1525,J0740.4+7300,bcu,
1526,J0740.9+3203,bll,
1527,J0741.0+6618,PSR,J0740.8+6621
1528,J0741.0+3226,bll,
1529,J0741.0-5226,,J0740.6-5230
1530,J0741.2-5140,bcu,
1531,J0741.4-4709,fsrq,
1532,J0742.1+4902,fsrq,
1533,J0742.6+5443,fsrq,J0742.6+5444
1534,J0742.8-2822,PSR,J0742.7-2824
1535,J0742.9-5242,bcu,
1536,J0743.0-5622,fsrq,J0742.6-5623
1537,J0743.1+1713,bll,
1538,J0743.2+4034,,
1539,J0743.3-4912c,bcu,J0742.1-4849c
1540,J0743.6-3805,bcu,J0744.1-3804
1541,J0744.0-2525,bin,J0744.1-2523
1542,J0744.1+7434,bll,J0744.3+7434
1543,J0744.2-6918,bcu,
1544,J0744.4-1403,,
1545,J0744.9-4028,,J0744.8-4028
1546,J0745.4-2447,bcu,
1547,J0746.0-0039,fsrq,
1548,J0746.3-0225,bll,J0746.4-0225
1549,J0746.4+2546,fsrq,J0746.4+2540
1550,J0746.5+2730,fsrq,
1551,J0746.5-0710,bcu,J0746.6-0706
1552,J0746.5-4113,,
1553,J0746.6-4754,bll,J0746.6-4756
1554,J0747.2-0736,,J0747.4-0734
1555,J0747.2+4529,bcu,
1556,J0747.3-3310,bll,J0747.2-3311
1557,J0747.5+0905,bll,J0747.4+0904
1558,J0747.5-4927,bll,J0747.5-4927
1559,J0748.0-1638,bcu,J0748.0-1639
1560,J0748.3+8511,bcu,J0746.9+8511
1561,J0748.3+4928,bll,J0748.8+4929
1562,J0748.6+2400,fsrq,J0748.3+2401
1563,J0749.0-3904,bcu,
1564,J0749.0-2956,bcu,
1565,J0749.2+2314,bll,
1566,J0749.3+4453,bcu,J0749.0+4459
1567,J0749.4+1058,bcu,J0749.4+1059
1568,J0749.6+1324,bcu,J0749.5+1320
1569,J0749.7+7450,bll,
1570,J0749.8-4420,,
1571,J0749.9+1823,fsrq,
1572,J0750.0+7140,,
1573,J0750.5-7519,,
1574,J0750.8+1229,fsrq,J0750.6+1232
1575,J0751.0+7908,bcu,J0748.5+7910
1576,J0751.0-5131,bcu,
1577,J0751.2+1808,PSR,J0751.2+1806
1578,J0751.4-0421,bcu,
1579,J0751.4+2655,bcu,
1580,J0752.0-2931,,
1581,J0752.2+3313,fsrq,
1582,J0752.3-1631,bcu,J0752.6-1629
1583,J0753.0+5353,bll,J0753.1+5353
1584,J0753.1-2624c,,
1585,J0753.9+0923,bcu,
1586,J0754.0+0451,bcu,
1587,J0754.4-1148,bll,J0754.4-1148
1588,J0754.7+4823,bll,J0754.8+4824
1589,J0754.9-3953,,
1590,J0755.6+1855,,
1591,J0755.9-0515,,
1592,J0756.3-6431,bll,J0756.3-6433
1593,J0757.1-3729,bll,
1594,J0757.1+0956,bll,J0757.0+0956
1595,J0757.9+7304,,
1596,J0757.9-1514,,
1597,J0758.1+1134,fsrq,J0758.1+1130
1598,J0758.7+3746,rdg,J0758.7+3747
1599,J0758.8-1450,,J0758.6-1451
1600,J0758.9+2703,bll,J0758.9+2705
1601,J0759.6+1321,bll,
1602,J0800.1-5531,,
1603,J0800.3+5611,bcu,
1604,J0800.4-2257,bcu,
1605,J0800.5+3715,,
1606,J0800.7-1059,,
1607,J0800.9+0733,,
1608,J0800.9+4401,bll,J0800.9+4401
1609,J0801.1+1335,bll,
1610,J0801.1+6444,bll,
1611,J0801.3+6631,bcu,
1612,J0801.3-0617,,J0805.0-0622
1613,J0802.0+1006,bll,J0802.0+1005
1614,J0802.1-5612,,J0802.3-5610
1615,J0802.3-0942,bcu,J0802.3-0941
1616,J0803.0+2439,bll,
1617,J0803.2-2522,,
1618,J0803.2-0337,fsrq,J0803.3-0339
1619,J0803.5+2046,bcu,
1620,J0804.0-3629,bll,J0804.0-3629
1621,J0804.5+0414,bcu,J0804.4+0418
1622,J0804.9-0624,bcu,J0805.0-0622
1623,J0805.0+6746,bcu,
1624,J0805.1+7744,bcu,J0807.1+7744
1625,J0805.2-0110,fsrq,J0805.2-0112
1626,J0805.3-7425,,
1627,J0805.4+6147,fsrq,J0805.4+6144
1628,J0805.4+7534,bll,J0805.4+7534
1629,J0805.8-2331,bcu,
1630,J0805.9+3834,bll,
1631,J0806.1-0458,bcu,
1632,J0806.5+4503,fsrq,
1633,J0806.5+5930,bll,J0806.6+5933
1634,J0806.8+5659,,
1635,J0806.9-2151,bcu,
1636,J0807.0-6102,bcu,
1637,J0807.1-0541,bll,J0807.1-0541
1638,J0807.2+3312,,
1639,J0807.2-7630,bcu,
1640,J0807.3-1954,bcu,
1641,J0807.7-1206,bcu,
1642,J0808.2-0751,fsrq,J0808.2-0751
1643,J0808.3-5121,,
1644,J0808.5+4950,fsrq,J0807.9+4946
1645,J0809.3+4053,fsrq,J0809.5+4045
1646,J0809.5-4714,unk,
1647,J0809.5+5341,fsrq,J0809.5+5342
1648,J0809.6+3455,bll,J0809.6+3456
1649,J0809.8+0507,,
1650,J0809.8+5218,BLL,J0809.8+5218
1651,J0810.0-0505,,
1652,J0810.9-4926,bcu,
1653,J0811.0-7529,bll,J0811.2-7529
1654,J0811.0-5636,,
1655,J0811.4+0146,bll,J0811.3+0146
1656,J0811.9+7847,bcu,
1657,J0812.0+0237,bll,J0812.0+0237
1658,J0812.3+1143,bll,
1659,J0812.5+0711,bcu,
1660,J0812.6+2821,bcu,
1661,J0812.8+6507,bll,J0813.3+6509
1662,J0812.9+5555,bll,J0812.9+5555
1663,J0813.1-5049,,
1664,J0813.7-0356,bcu,J0813.5-0356
1665,J0814.2-1013,bll,J0814.1-1012
1666,J0814.4+6926,bcu,
1667,J0814.4+2941,bll,J0814.5+2943
1668,J0814.5-2642,bcu,
1669,J0814.6+6430,bll,J0814.7+6428
1670,J0815.5+6554,,
1671,J0815.6+3641,fsrq,
1672,J0815.9+2951,bcu,
1673,J0816.0-2342,unk,
1674,J0816.1+4909,bll,
1675,J0816.3+5739,bll,J0816.7+5739
1676,J0816.4-1311,bll,J0816.4-1311
1677,J0816.4-0007,bcu,
1678,J0816.7-2420,bcu,J0816.7-2421
1679,J0816.9+2050,bll,J0816.5+2049
1680,J0817.1+1955,bcu,
1681,J0817.7-5258c,,
1682,J0817.8+3243,bll,J0817.9+3238
1683,J0817.8-0934,bll,J0817.8-0935
1684,J0818.2+4222,bll,J0818.2+4223
1685,J0818.4+2816,bll,
1686,J0818.7+3153,bll,
1687,J0818.8+3229,fsrq,
1688,J0819.0+2746,bll,J0818.8+2751
1689,J0819.4-0756,bll,J0819.6-0803
1690,J0819.4+4035,bll,
1691,J0819.5-3439,unk,
1692,J0820.1-2801,bcu,
1693,J0820.3+3639,bll,J0820.4+3640
1694,J0820.9+2353,bll,
1695,J0820.9-1258,bll,J0820.9-1258
1696,J0821.1+1007,bcu,
1697,J0821.5-1436,,
1698,J0822.1-4253e,SNR,J0822.6-4250e
1699,J0822.4-2630,bcu,
1700,J0822.8-4207,,J0823.3-4205c
1701,J0823.1-6330,bll,
1702,J0823.1+4042,fsrq,J0822.9+4041
1703,J0823.3+2224,bll,
1704,J0823.7-4838,bcu,J0823.6-4838
1705,J0824.1-6004,,
1706,J0824.4+2440,fsrq,J0824.1+2434
1707,J0824.7+5552,fsrq,J0824.9+5551
1708,J0824.9+3915,fsrq,J0824.9+3916
1709,J0825.6-5216c,,
1710,J0825.8+0309,bll,J0826.0+0307
1711,J0825.9-3218,bcu,J0825.8-3217
1712,J0825.9-2230,bll,J0825.9-2230
1713,J0826.0-0157,,J0825.4-0213
1714,J0826.1-5053,,J0826.3-5056
1715,J0826.4-6404,bll,J0826.3-6400
1716,J0827.0-0708,bll,J0827.2-0711
1717,J0827.0-4111c,,
1718,J0827.6-0059,,
1719,J0827.6-3735,bcu,J0827.9-3738
1720,J0827.8+5221,fsrq,J0828.5+5217
1721,J0828.0+2307,bll,
1722,J0828.3+4152,bll,
1723,J0828.4-4444,,
1724,J0828.6-0747,bcu,
1725,J0828.7-2422,bll,J0828.8-2420
1726,J0829.0+1755,bll,
1727,J0829.3+3729,,
1728,J0829.4+0857,fsrq,J0829.3+0901
1729,J0829.6-1140,bcu,J0829.6-1137
1730,J0829.7+5105,bll,
1731,J0829.7-5856,bcu,J0830.3-5855
1732,J0830.0+5231,bcu,
1733,J0830.1-0946,bcu,
1734,J0830.8+2410,FSRQ,J0830.7+2408
1735,J0831.4+2631,bcu,J0830.8+2629
1736,J0831.5+1747,bll,
1737,J0831.8+0429,bll,J0831.9+0430
1738,J0832.2-4322c,,J0832.8-4321
1739,J0832.2+2753,bcu,
1740,J0832.4+4912,bll,J0832.6+4914
1741,J0833.1-4511e,PWN,J0833.1-4511e
1742,J0833.3-4342c,,
1743,J0833.4-0458,fsrq,
1744,J0833.9+4223,fsrq,J0834.1+4223
1745,J0834.6+4402,bll,J0834.7+4403
1746,J0834.9-4612,,
1747,J0835.0+6243,bcu,
1748,J0835.2-2243,fsrq,
1749,J0835.3-4510,PSR,J0835.3-4510
1750,J0835.7+0936,bll,J0835.4+0930
1751,J0836.0-5458,,
1752,J0836.2+2141,bcu,J0836.3+2143
1753,J0836.5-2026,fsrq,J0836.5-2020
1754,J0836.6-6036,,
1755,J0836.8-4638,,
1756,J0836.9+5833,bll,
1757,J0837.3+1458,bll,
1758,J0837.8-4048c,,J0838.9-4056c
1759,J0838.4-3952,,
1760,J0838.5+4013,,
1761,J0838.7-2827,bin,J0838.8-2829
1762,J0838.8-4552c,,
1763,J0838.9-2502,,
1764,J0839.1-4613c,,J0838.1-4615
1765,J0839.4+1803,bll,J0839.6+1803
1766,J0839.7+3540,bll,J0839.6+3538
1767,J0839.8+0105,fsrq,J0839.5+0102
1768,J0840.3-4544,,
1769,J0840.6-3130,,
1770,J0840.8+1317,ssrq,J0840.8+1315
1771,J0841.3-3554,bll,J0841.3-3554
1772,J0841.3+7053,FSRQ,J0841.4+7053
1773,J0842.3-6053,bcu,J0842.0-6055
1774,J0842.5+0251,bll,J0842.2+0251
1775,J0842.7+6656,bll,
1776,J0843.0-0853,bcu,
1777,J0843.3+6712,psr,J0843.4+6713
1778,J0844.1-4330,,J0845.5-4327c
1779,J0844.2+5312,bll,J0843.9+5311
1780,J0844.2-4554c,,J0843.1-4546
1781,J0844.9-4117,,
1782,J0844.9-5458,bll,J0845.1-5458
1783,J0845.4+0442,bcu,
1784,J0845.7-5556,fsrq,
1785,J0846.5-2609,bcu,
1786,J0846.6-4747,,
1787,J0846.9+4608,fsrq,
1788,J0847.0-2336,bcu,J0846.9-2336
1789,J0847.1-5954,,
1790,J0847.2+1134,bll,J0847.1+1134
1791,J0847.9-0702,bll,J0846.7-0651
1792,J0848.0-0524,fsrq,
1793,J0848.2-4527,,J0848.2-4524
1794,J0848.7+0508,bll,J0848.6+0504
1795,J0848.7+7017,bll,J0848.5+7018
1796,J0848.8-4328,,J0848.7-4324
1797,J0848.9+0205,bll,
1798,J0849.0-2702,,
1799,J0849.1+6607,bll,J0849.1+6607
1800,J0849.2-4410c,,
1801,J0849.4-2911,bcu,J0849.5-2912
1802,J0849.5+0456,bll,J0849.3+0458
1803,J0849.5+2710,,
1804,J0849.8-3541,bcu,J0849.9-3540
1805,J0850.0+4855,bll,J0850.0+4855
1806,J0850.0+5108,NLSY1,J0849.9+5108
1807,J0850.1-1212,fsrq,J0850.2-1214
1808,J0850.4-2558,,
1809,J0850.5+3455,bll,J0850.2+3500
1810,J0850.8-4239,,J0851.4-4244
1811,J0851.5+5528,bll,J0851.8+5531
1812,J0851.9-4620e,SNR,J0852.7-4631e
1813,J0851.9-5229,bcu,
1814,J0852.2+2834,fsrq,
1815,J0852.5-5755,bcu,J0852.6-5756
1816,J0852.5-3123,unk,
1817,J0853.1-3657,bcu,J0853.0-3654
1818,J0853.1-4407,,J0854.4-4404
1819,J0853.6-4306,,
1820,J0853.9-5501,,
1821,J0854.0+2753,bll,
1822,J0854.3+4408,bll,J0854.2+4408
1823,J0854.8-4504,,J0854.8-4503
1824,J0854.8+2006,BLL,J0854.8+2006
1825,J0855.0+0720,,
1826,J0855.0-6026,,
1827,J0855.4-0714,bcu,J0855.2-0718
1828,J0855.9+7144,fsrq,J0855.4+7142
1829,J0856.4-5309,bcu,
1830,J0856.6-1105,bll,J0856.7-1105
1831,J0856.8+2056,bll,J0856.5+2057
1832,J0856.8+8559,bcu,
1833,J0857.0-4353c,,J0857.7-4345
1834,J0857.7+0137,bll,
1835,J0857.7-4507,,
1836,J0857.9-1949,fsrq,J0858.1-1951
1837,J0858.0-3130,unk,J0858.1-3130
1838,J0858.1+1405,ssrq,
1839,J0859.2-4729,,J0859.3-4732
1840,J0859.3-4342,,
1841,J0859.4+6218,bll,J0859.1+6219
1842,J0859.4+8345,bll,
1843,J0859.8+0053,,
1844,J0859.8-4530c,,
1845,J0900.2-4608,,
1846,J0900.6-7408,bcu,
1847,J0900.7-1243,bcu,
1848,J0901.2+6742,bll,J0900.0+6754
1849,J0901.4+4542,bll,
1850,J0901.5+6711,bcu,
1851,J0902.4+6440,bcu,
1852,J0902.4+2051,bll,J0902.4+2050
1853,J0902.5-4727,,J0902.5-4731c
1854,J0902.5-4801,bcu,
1855,J0903.1+4652,fsrq,J0903.1+4649
1856,J0903.5+4057,,
1857,J0904.0+2724,bcu,
1858,J0904.5-3513,bcu,J0904.8-3516
1859,J0904.6+5200,,
1860,J0904.6+4238,fsrq,J0904.3+4240
1861,J0904.7-4908c,unk,J0905.6-4917
1862,J0904.9-5734,bcu,J0904.8-5734
1863,J0905.6+1358,bll,J0905.5+1358
1864,J0906.1-1011,,
1865,J0906.2-5337,,
1866,J0906.2-1707,bcu,
1867,J0906.3-0905,bll,J0906.3-0906
1868,J0906.7+4950,fsrq,
1869,J0906.8-2122,,
1870,J0908.7-4911,PSR,J0908.4-4916
1871,J0908.9+2311,bll,J0909.0+2310
1872,J0909.1+0121,fsrq,J0909.1+0121
1873,J0909.6+0159,bll,J0909.6+0157
1874,J0909.7-0230,fsrq,J0909.8-0229
1875,J0909.7+3104,bll,
1876,J0910.0+4257,css,
1877,J0910.1-1816,,
1878,J0910.6+3329,bll,J0910.5+3329
1879,J0910.6+2247,fsrq,J0910.9+2248
1880,J0910.8+3859,bll,J0910.7+3858
1881,J0910.9+6055,,
1882,J0911.0-5047,bcu,J0910.4-5050
1883,J0911.6-4738c,,
1884,J0911.7+3349,bll,J0911.8+3351
1885,J0912.1-6449,glc,J0912.2-6452
1886,J0912.2+4127,fsrq,J0912.2+4126
1887,J0912.2-2751,bcu,J0912.6-2757
1888,J0912.2+2800,bll,J0912.4+2800
1889,J0912.5+1556,bll,J0912.7+1556
1890,J0912.9-2102,bll,J0912.9-2104
1891,J0913.3+8133,bll,
1892,J0914.1-0202,bcu,
1893,J0914.4+0249,fsrq,
1894,J0914.5+6845,,
1895,J0914.8+5846,bll,J0915.0+5844
1896,J0915.4-3027,bcu,
1897,J0915.9+2933,bll,J0915.8+2933
1898,J0916.7+3856,fsrq,J0916.3+3857
1899,J0916.7+5238,bll,
1900,J0916.9+7756,,
1901,J0917.1-2131,fsrq,
1902,J0917.3-0342,bll,J0917.3-0344
1903,J0917.9-4755,,
1904,J0918.9-0625,bcu,
1905,J0919.3+6607,,J0919.4+6604
1906,J0919.3-2202,bcu,J0919.5-2200
1907,J0919.5-6203,,
1908,J0920.3-0443,bcu,
1909,J0920.9+4441,fsrq,J0920.9+4442
1910,J0920.9-2256,bll,J0921.0-2258
1911,J0921.6+6216,fsrq,J0921.8+6215
1912,J0921.7-6317,lmb,
1913,J0921.7+2336,bll,J0921.9+2335
1914,J0922.4-0528,fsrq,J0922.4-0529
1915,J0922.6+4454,bcu,
1916,J0922.6+0434,bcu,J0922.7+0435
1917,J0922.7-3959,fsrq,J0922.8-3959
1918,J0923.5+3852,bcu,J0923.1+3853
1919,J0923.5+4125,fsrq,J0923.3+4127
1920,J0924.0+2816,fsrq,J0924.0+2816
1921,J0924.0+0534,bll,J0924.2+0534
1922,J0924.1-5202c,,J0923.8-5154
1923,J0925.7+5959,bll,J0925.6+5959
1924,J0925.7+3126,bll,J0925.7+3129
1925,J0926.1-5336,,
1926,J0926.4+5412,bll,J0926.3+5409
1927,J0927.2+2454,bcu,
1928,J0928.1-2035,fsrq,J0927.9-2037
1929,J0928.2-3048,bcu,
1930,J0928.3-2713,,
1931,J0928.4-5256,,J0928.3-5255
1932,J0928.4-0415,bcu,
1933,J0928.5+3916,,
1934,J0928.5+4048,bll,J0928.5+4048
1935,J0928.7-3529,bll,J0928.9-3530
1936,J0929.3+5014,bll,J0929.4+5013
1937,J0929.3-4110,,
1938,J0929.3-2414,bcu,
1939,J0929.6+4621,bcu,
1940,J0930.3+8612,bll,J0930.2+8612
1941,J0930.5+4951,bll,J0930.0+4951
1942,J0930.5+5132,bll,J0930.7+5133
1943,J0930.7+3502,bll,
1944,J0930.9-3030,,
1945,J0930.9-1015,bcu,
1946,J0930.9+0033,fsrq,
1947,J0931.2-8533,bcu,
1948,J0931.2-1906,PSR,J0930.9-1904
1949,J0931.4-3559,,
1950,J0931.9+6737,rdg,J0931.8+6739
1951,J0932.6+5306,fsrq,
1952,J0932.7+1041,bll,
1953,J0933.5-5240,bcu,
1954,J0933.8-6232,,J0933.9-6232
1955,J0934.3+3926,bll,J0934.1+3933
1956,J0934.5-1720,bll,
1957,J0934.5+7223,,
1958,J0935.3-1736,bll,J0935.1-1736
1959,J0935.3+0901,bin,J0935.2+0903
1960,J0935.5+1152,,
1961,J0936.3-2111,bll,J0936.3-2114
1962,J0936.5+1847,bll,
1963,J0937.1+5008,fsrq,J0937.7+5008
1964,J0937.6-3358,,
1965,J0937.9-1434,bll,J0937.9-1435
1966,J0938.8+5155,,
1967,J0938.9-6403,bcu,J0937.8-6407
1968,J0939.3-1732,bcu,J0939.2-1732
1969,J0940.0-2828,bcu,J0939.9-2831
1970,J0940.3-7610,,J0940.6-7609
1971,J0940.4+6148,bll,J0941.4+6148
1972,J0940.7-6105,bcu,J0940.7-6102
1973,J0940.9-1335,fsrq,J0940.9-1337
1974,J0941.1-5429,PSR,
1975,J0941.7+4125,bcu,
1976,J0941.9+2724,bll,J0941.6+2727
1977,J0942.3+2842,bll,
1978,J0942.3-0800,bll,J0942.1-0756
1979,J0942.5+7620,,
1980,J0942.7-2028,bcu,
1981,J0943.6+4207,,
1982,J0943.7+6137,bcu,
1983,J0944.2+5557,bll,
1984,J0944.6+5729,,
1985,J0944.7-5124,,
1986,J0945.2+5200,fsrq,J0946.2+5209
1987,J0945.5+4635,fsrq,
1988,J0945.7+5759,bll,J0945.9+5756
1989,J0946.0+4735,bll,
1990,J0946.2+0104,bll,J0946.2+0103
1991,J0946.6+1016,fsrq,J0946.5+1017
1992,J0947.0-3548,,
1993,J0947.1-2541,bll,J0947.1-2542
1994,J0947.6+2215,bll,
1995,J0947.8-4234,,
1996,J0947.9+1121,bll,
1997,J0948.0-3859,,
1998,J0948.6-0338,bcu,
1999,J0948.9+0022,NLSY1,J0948.8+0021
2000,J0949.0+4038,fsrq,J0948.6+4041
2001,J0949.2+1749,fsrq,J0949.8+1757
2002,J0949.7+5819,bcu,
2003,J0949.8+7551,,J0950.4+7550
2004,J0950.2+0615,bll,
2005,J0950.2+4553,bll,J0950.1+4554
2006,J0951.7-5328,spp,
2007,J0951.8-3711,,J0952.7-3717
2008,J0952.1+3932,bll,J0952.2+3926
2009,J0952.1-0607,PSR,
2010,J0952.2+7503,bll,
2011,J0952.6-5048,bcu,
2012,J0952.8+0712,bll,J0952.8+0711
2013,J0953.0-0840,bll,J0953.0-0839
2014,J0953.4-7659,bcu,J0953.1-7657c
2015,J0953.6-1509,,J0953.7-1510
2016,J0954.2+4913,bll,J0954.2+4913
2017,J0954.2-2520,bcu,
2018,J0955.1+3551,bll,
2019,J0955.2+0835,bll,
2020,J0955.3-3949,bin,J0955.0-3949
2021,J0955.4-6151,PSR,J0955.6-6148
2022,J0955.7+6940,sbg,J0955.4+6940
2023,J0955.8-4106,,
2024,J0956.0+3936,fsrq,
2025,J0956.5-0958,bll,
2026,J0956.7+2516,fsrq,J0956.6+2515
2027,J0957.3-3851,,
2028,J0957.3-1348,fsrq,J0957.5-1351
2029,J0957.6+5523,fsrq,J0957.6+5523
2030,J0957.6-3051,,
2031,J0957.6-5208,,
2032,J0957.7-3510,,
2033,J0957.8+3423,bcu,
2034,J0958.0+4728,fsrq,J0957.4+4728
2035,J0958.0-0319,bll,J0958.3-0318
2036,J0958.0+3222,fsrq,
2037,J0958.1-6753,bcu,J0958.4-6752
2038,J0958.3-2656,rdg,
2039,J0958.4+5042,fsrq,
2040,J0958.4-2441,bcu,J0958.6-2447
2041,J0958.6-0522,,
2042,J0958.7+6534,BLL,J0958.6+6534
2043,J0958.8+7039,bcu,
2044,J0959.1-6441,,
2045,J0959.1+5719,,
2046,J0959.4+2120,bll,J0959.7+2124
2047,J0959.6+4606,bcu,
2048,J1001.1+2911,bll,J1001.0+2913
2049,J1001.3-2040,,
2050,J1002.3-2810,,J1002.0-2837
2051,J1002.5+2215,bll,J1002.3+2220
2052,J1002.8+2140,bcu,
2053,J1003.4+0205,bcu,
2054,J1003.6-2137,bcu,
2055,J1003.6+2605,bll,J1003.6+2608
2056,J1003.7+7049,,
2057,J1004.6-5215,,J1003.7-5215
2058,J1004.8-5250,,
2059,J1005.5-5708c,,
2060,J1006.5+6440,bll,
2061,J1006.7-2159,fsrq,J1006.7-2159
2062,J1006.9-2806,,
2063,J1007.0+3455,bll,J1006.7+3453
2064,J1007.6-3332,fsrq,J1007.4-3334
2065,J1007.8-4514,,
2066,J1008.0+0620,bll,J1007.9+0621
2067,J1008.0+0028,bcu,J1007.8+0026
2068,J1008.1+4706,bll,
2069,J1008.1-5706c,unk,J1008.6-5706
2070,J1008.2-1000,,
2071,J1008.7-2909,bcu,J1008.9-2910
2072,J1008.8-3139,bll,J1009.0-3137
2073,J1009.5-0034,,
2074,J1010.0+1416,,
2075,J1010.2-3119,bll,J1010.2-3120
2076,J1010.8-0158,fsrq,J1010.8-0158
2077,J1011.1-4420,unk,
2078,J1011.3-0427,fsrq,
2079,J1011.4-5729c,,
2080,J1011.6+3600,bll,
2081,J1012.1-4235,PSR,J1012.0-4235
2082,J1012.3-1232,bcu,
2083,J1012.3+0629,bll,J1012.2+0631
2084,J1012.7+4228,agn,J1012.7+4229
2085,J1012.7+2439,fsrq,J1012.6+2439
2086,J1013.3-2551,bcu,
2087,J1013.4-4006,bll,J1013.4-4008
2088,J1013.7+3444,fsrq,J1013.5+3440
2089,J1014.3+4112,bcu,J1014.2+4115
2090,J1014.6+6126,,
2091,J1014.7+3210,bcu,
2092,J1014.8+2257,fsrq,J1014.1+2306
2093,J1014.8-0537,bcu,
2094,J1014.9-4508,bcu,J1015.2-4512
2095,J1015.0+4926,bll,J1015.0+4925
2096,J1015.1-6353,,
2097,J1015.5-6030,,J1016.5-6034
2098,J1015.6+5553,fsrq,J1016.1+5555
2099,J1016.0+0512,fsrq,J1016.0+0513
2100,J1016.1-4247,,J1016.6-4244
2101,J1016.2-5729c,,
2102,J1016.3-5857,PSR,J1016.3-5858
2103,J1016.4+7703,bcu,
2104,J1016.5-2650,bcu,J1016.9-2653
2105,J1017.3+5204,bcu,
2106,J1017.4+2538,bcu,
2107,J1017.4+5956,,
2108,J1017.8+0715,bcu,
2109,J1018.1-4051,,
2110,J1018.1+1905,bll,J1018.1+1904
2111,J1018.1-2705,,
2112,J1018.2+0145,,
2113,J1018.3-3124,fsrq,J1018.4-3119
2114,J1018.3-0703,,
