,4FGLDR3,CLASS1-4FGLDR3,4FGLDR3-3FGL
4988,J1806.9-8038,bcu,
4989,J1807.1+2822,msp,
4990,J1807.2+6429,bll,J1807.8+6427
4991,J1807.8-4340,glc,J1807.5-4343
4992,J1807.9-6412,fsrq,
4993,J1807.9+4650,bll,J1808.0+4652
4994,J1808.1-5013,fsrq,J1807.8-5011
4995,J1808.1-1234,,
4996,J1808.2-2028e,,J1809.2-2016c
4997,J1808.2-1055,,
4998,J1808.2+3500,bll,
4999,J1808.2-3005,,
5000,J1808.4-3358,,J1808.3-3357
5001,J1808.4-4521,,
5002,J1808.4-3522,,J1808.4-3519
5003,J1808.5-3701,,J1808.4-3703
5004,J1808.8-1949c,glc,J1808.5-1952
5005,J1808.8+2419,bcu,
5006,J1808.8+3522,bll,J1809.0+3517
5007,J1809.0+5908,,
5008,J1809.0-2853,,
5009,J1809.2-2726,,J1809.2-2725
5010,J1809.3+2042,bll,J1809.4+2040
5011,J1809.5-0816,,
5012,J1809.7+2910,bll,J1809.7+2909
5013,J1809.8-2408c,,
5014,J1809.8-2332,PSR,J1809.8-2332
5015,J1810.2-3054,,
5016,J1810.3-1925e,spp,J1810.1-1910
5017,J1810.3+1332,,
5018,J1810.4+1700,,
5019,J1810.5-1415,,
5020,J1810.5+1744,MSP,J1810.5+1743
5021,J1810.6-0945,,
5022,J1810.7+5335,bll,J1810.7+5335
5023,J1810.8-3347,,
5024,J1811.0+1608,bll,J1810.8+1609
5025,J1811.0-2725,,
5026,J1811.2-2759,bcu,
5027,J1811.3+0340,bll,J1811.2+0340
5028,J1811.3-2403,MSP,
5029,J1811.5-1925,psr,J1811.3-1927c
5030,J1811.5-1844,spp,
5031,J1811.7-1442,,
5032,J1811.9-2336,,
5033,J1812.2-0856,,
5034,J1812.4-4417,,
5035,J1812.4+4441,,
5036,J1812.8-3144,,
5037,J1812.9+4249,bcu,
5038,J1813.0-0049c,,
5039,J1813.1-1737e,spp,J1814.1-1734c
5040,J1813.1-1611,,
5041,J1813.2-1128,,
5042,J1813.4-1246,PSR,J1813.4-1246
5043,J1813.5+3144,bll,J1813.6+3143
5044,J1813.5+2819,,J1813.6+2820
5045,J1813.6+0614,bll,J1813.6+0614
5046,J1813.7-1536,unk,
5047,J1813.7-1152,,J1813.6-1148
5048,J1813.7-6846,,J1813.6-6845
5049,J1814.0+3828,bll,
5050,J1814.2+4114,fsrq,
5051,J1814.2-1012,,
5052,J1814.2-3000,,
5053,J1814.4+2429,,
5054,J1814.4+2953,fsrq,
5055,J1814.4+3132,msp,
5056,J1814.6-3621,,
5057,J1814.6-2537,,
5058,J1814.7-3420,,
5059,J1815.1+5917,,J1815.1+5919
5060,J1815.2-2715,bcu,
5061,J1815.3-1336,,
5062,J1815.8-1416,,
5063,J1816.1-3908,,
5064,J1816.2-1654c,unk,J1817.6-1651c
5065,J1816.3-2903,,
5066,J1816.4-0057,,
5067,J1816.4-2727,,J1816.2-2726
5068,J1816.4-6405,,J1816.0-6407
5069,J1816.5-1208c,,
5070,J1816.5+4510,MSP,J1816.5+4512
5071,J1816.7+1749,,
5072,J1816.8-2800,,
5073,J1816.9-4942,fsrq,J1816.9-4944
5074,J1817.1-1742,PSR,J1817.2-1739
5075,J1817.2-3035,,J1817.3-3033
5076,J1817.2-2400,spp,
5077,J1817.2-1946c,,
5078,J1817.5-1034,,
5079,J1817.6-3251,,
5080,J1817.7-2517,,
5081,J1817.9-3334,,
5082,J1817.9-1135,,
5083,J1818.0-1339c,,
5084,J1818.1-2000,,
5085,J1818.3-1233,,
5086,J1818.5-2036,,J1819.5-2045c
5087,J1818.5-1656,glc,
5088,J1818.5+2533,,J1817.7+2530
5089,J1818.6+1316,,J1818.5+1320
5090,J1818.6-1533,spp,J1818.7-1528
5091,J1818.6-3206,,
5092,J1818.6-1455c,spp,
5093,J1818.6+0903,fsrq,J1818.6+0903
5094,J1818.7+2007,,
5095,J1818.8-2255,,
5096,J1818.8-0828,,
5097,J1819.0-1203,,
5098,J1819.1+2133,bll,J1819.1+2134
5099,J1819.3-0935,,
5100,J1819.4-1102,,
5101,J1819.9-2926,,
5102,J1819.9-1530,,J1820.3-1529c
5103,J1820.2-1303,,
5104,J1820.3-1009,unk,
5105,J1820.3-2646,,
5106,J1820.3+3624,bll,J1820.3+3625
5107,J1820.4-1609c,bin,
5108,J1820.6-0326,,
5109,J1820.7-3217,,J1820.4-3217
5110,J1821.1-1422,spp,J1821.1-1425c
5111,J1821.4-1516,spp,
5112,J1821.5-2531,,
5113,J1821.6+6819,bcu,
5114,J1821.6+6636,,J1821.9+6636
5115,J1822.0-3146,,
5116,J1822.0+1600,bcu,
5117,J1822.6-2502,,
5118,J1822.8-1118,,
5119,J1822.9-4718,,J1823.2-4722
5120,J1823.2+1209,,
5121,J1823.3-1340,,J1823.2-1339
5122,J1823.3-3720,bcu,
5123,J1823.5+6858,bll,J1823.4+6857
5124,J1823.5-3020,MSP,J1823.7-3019
5125,J1823.6-2345,spp,
5126,J1823.6-3453,bcu,J1823.6-3453
5127,J1823.8-3544,msp,
5128,J1824.1-1304,spp,
5129,J1824.1+5651,bll,J1824.2+5649
5130,J1824.1+1013,MSP,J1824.0+1017
5131,J1824.2+1231,,
5132,J1824.2-0621,,J1824.3-0620
5133,J1824.2-5427,,J1824.2-5427
5134,J1824.4-1350e,PWN,J1824.5-1351e
5135,J1824.5+0107,bcu,
5136,J1824.5+4311,bcu,J1824.4+4310
5137,J1824.6-2452,MSP,J1824.6-2451
5138,J1824.7-3243,agn,
5139,J1824.7+2403,,
5140,J1824.9-4056,,
5141,J1825.0-2547,,
5142,J1825.1-5231,bcu,J1825.2-5230
5143,J1825.2+0715,,
5144,J1825.5-2647,,
5145,J1825.8+1204,,
5146,J1825.9-3153,,
5147,J1825.9-5614,,
5148,J1826.0-5037,bcu,
5149,J1826.1-1256,PSR,J1826.1-1256
5150,J1826.2-1450,HMB,J1826.2-1450
5151,J1826.2-2830,,
5152,J1826.5-1202c,,
5153,J1827.2+4303,,
5154,J1827.3-4128,,
5155,J1827.4-1445,PSR,J1827.3-1446
5156,J1827.5+2015,bcu,
5157,J1827.5+1141,,J1827.7+1141
5158,J1827.6-0849,MSP,J1827.6-0846
5159,J1827.6-4029,bcu,
5160,J1828.0-1133,spp,J1828.4-1121
5161,J1828.0+2634,bcu,
5162,J1828.1-1312,,
5163,J1828.2-3252,,
5164,J1828.4-1059,PSR,
5165,J1828.7+3230,bcu,J1829.2+3229
5166,J1829.0-2417,bll,J1828.9-2417
5167,J1829.1+2729,bcu,J1829.2+2731
5168,J1829.2-5813,fsrq,
5169,J1829.3+5402,bll,J1829.4+5402
5170,J1829.3-1614,spp,
5171,J1829.4-1256,spp,J1829.7-1304
5172,J1829.4-1500c,,J1829.2-1504
5173,J1829.5+4845,css,J1829.6+4844
5174,J1829.6-2545,,
5175,J1829.6-4310,,
5176,J1829.9+3934,bcu,
5177,J1830.0-5225,bll,
5178,J1830.0+1324,bll,J1829.8+1328
5179,J1830.0-1515c,,
5180,J1830.1-0212c,,J1829.9-0203c
5181,J1830.1-1440,,
5182,J1830.1+0617,fsrq,J1830.1+0617
5183,J1830.2-4443,bcu,J1830.0-4439
5184,J1830.7-1634,,J1830.7-1630
5185,J1830.7-2414,,
5186,J1830.7-2713,bcu,J1831.0-2714
5187,J1830.7-3219,,
5188,J1830.8-3132,,J1830.8-3136
5189,J1830.8-0947,PSR,
5190,J1831.1-6503,,J1831.6-6503
5191,J1831.2+0202,,
5192,J1831.2-0013,,
5193,J1831.3-0203c,unk,J1831.5-0200c
5194,J1831.4-2909,,
5195,J1831.6-0223c,,J1831.7-0230
5196,J1831.8-2514,,
5197,J1831.8-1503,spp,
5198,J1831.9+3820,bll,
5199,J1832.3-1433,spp,
5200,J1832.4-0847,,
5201,J1832.4-0152c,,
5202,J1832.6-5658,bll,J1832.4-5659
5203,J1832.7+0618,,
5204,J1832.9-0913,HMB,
5205,J1833.0-3840,MSP,
5206,J1833.4+1109,,
5207,J1833.5-1033,PSR,J1833.5-1033
5208,J1833.6-2103,FSRQ,J1833.6-2103
5209,J1834.1-0706e,SNR,J1833.9-0711
5210,J1834.2+3136,fsrq,
5211,J1834.2-4021,,
5212,J1834.2-0827c,,
5213,J1834.3+0613,,
5214,J1834.5-0846e,spp,J1834.5-0841
5215,J1834.7-0724c,,
5216,J1834.7-5858,bll,
5217,J1834.9-0800,,
5218,J1834.9-2819,,
5219,J1835.1-0517,,
5220,J1835.3-2439,,
5221,J1835.5+1349,bll,J1835.4+1349
5222,J1835.7-3258,glc,J1835.7-3258
5223,J1836.1+1143,unk,
5224,J1836.1-2656,,
5225,J1836.2+5925,PSR,J1836.2+5925
5226,J1836.4+3137,bll,J1836.3+3137
5227,J1836.5+1948,bcu,
5228,J1836.5-0651e,pwn,J1836.5-0655e
5229,J1836.8-2354,,J1837.3-2403
5230,J1836.8-0727,unk,J1836.1-0727
5231,J1836.9+4439,,
5232,J1837.0+5347,bcu,
5233,J1837.3+1052,bcu,
5234,J1837.4-1646,bcu,
5235,J1837.6-2904,NOV,
5236,J1837.8-0604,PSR,J1837.9-0607
5237,J1837.9-0620,,
5238,J1838.0-0516,,
5239,J1838.0-5959,bll,J1838.5-6006
5240,J1838.1-3352,,
5241,J1838.2+3223,,
5242,J1838.3-2148,unk,
5243,J1838.4-6023,bll,
5244,J1838.4-0630c,,
5245,J1838.4-0545,,
5246,J1838.5+3837,,J1838.1+3827
5247,J1838.5+5733,bll,
5248,J1838.7-0601,,
5249,J1838.8+4802,bll,J1838.8+4802
5250,J1838.9-3457,bcu,
5251,J1838.9-0704e,pwn,J1838.9-0646
5252,J1838.9-0537,PSR,J1838.9-0537
5253,J1839.0-1502,,
5254,J1839.4-0553,unk,J1839.3-0552
5255,J1839.6-7107,fsrq,
5256,J1840.0-0341,spp,J1839.7-0334c
5257,J1840.0-0411,spp,J1840.1-0412
5258,J1840.3+1105,,
5259,J1840.3-3037,bcu,
5260,J1840.4-1705,,
5261,J1840.4-1139,,
5262,J1840.5+3707,bcu,
5263,J1840.6-5545,bcu,
5264,J1840.8-0453e,spp,J1841.2-0459c
5265,J1840.9-0532e,PWN,J1840.9-0532e
5266,J1841.0+6115,bcu,J1840.5+6116
5267,J1841.3-4442,,
5268,J1841.3+2909,bll,J1841.2+2910
5269,J1841.6+7113,,
5270,J1841.8+3218,bll,J1841.7+3218
5271,J1842.1+2737,,J1842.2+2742
5272,J1842.2-0328,,
5273,J1842.2-0751,spp,
5274,J1842.3+6810,fsrq,J1842.8+6810
5275,J1842.4-5840,bll,J1842.3-5841
5276,J1842.4+7613,bcu,
5277,J1842.5-0359c,unk,J1843.0-0359c
5278,J1843.3-1242,,
5279,J1843.4-4835,rdg,
5280,J1843.6-2219,,
5281,J1843.7-3227,,
5282,J1843.7-0326,,J1843.7-0322
5283,J1843.7-1114,MSP,J1843.6-1114
5284,J1843.8-2011,bcu,
5285,J1844.4+1547,bll,J1844.3+1547
5286,J1844.4-0345,PSR,J1844.3-0344
5287,J1844.4-0306,unk,J1844.3-0309c
5288,J1844.6-2342,,
5289,J1844.7-2110,,
5290,J1844.8-0957,,
5291,J1844.8-3248,bcu,
5292,J1844.9+5709,bll,J1844.1+5709
5293,J1845.0+1613,bcu,
5294,J1845.0+0159,msp,
5295,J1845.3+5605,,
5296,J1845.8-0831,spp,J1846.0-0831
5297,J1845.8-0236c,,
5298,J1845.8-2521,,J1845.5-2524
5299,J1846.0+0507,,
5300,J1846.3+0919,PSR,J1846.3+0919
5301,J1846.5+7731,,
5302,J1846.7+7238,bcu,
5303,J1846.9-0227,unk,J1846.8-0233c
5304,J1846.9-0247c,,J1847.2-0236
5305,J1847.0-0625,,
5306,J1847.2-0141,,
5307,J1847.2-0200c,,
5308,J1847.6+5219,bcu,
5309,J1847.7-0125,,
5310,J1847.7+3543,,
5311,J1847.7-3433,,
5312,J1848.1-4230,bcu,J1848.1-4230
5313,J1848.2-1309,,
5314,J1848.2-0016,,
5315,J1848.4+3217,FSRQ,J1848.4+3216
5316,J1848.5+6537,bll,
5317,J1848.5+3243,fsrq,J1848.6+3241
5318,J1848.6-2711,bcu,
5319,J1848.6-0202c,unk,
5320,J1848.7-6307,,
5321,J1848.7-0129,glc,J1848.6-0138
5322,J1848.8+0701,,
5323,J1848.9+4247,bll,J1848.9+4247
5324,J1849.0-1826,,
5325,J1849.2-1647,bll,J1849.3-1645
5326,J1849.2+6705,FSRQ,J1849.2+6705
5327,J1849.3-6447,bcu,
5328,J1849.4+2745,bll,J1849.5+2751
5329,J1849.4-0056,snr,J1849.4-0057
5330,J1849.4-0117,,J1849.5-0124c
5331,J1849.4-4313,bll,J1849.4-4312
5332,J1849.8-0952,,
5333,J1850.1-0758,bcu,
5334,J1850.2-0201,,
5335,J1850.3-0031,spp,J1850.5-0024
5336,J1850.5+2631,bll,
5337,J1850.7-3126,,
5338,J1850.8-1105,,
5339,J1851.0+1558,,
5340,J1851.0-3003,,
5341,J1851.5+3406,bcu,
5342,J1851.5+0718,,
5343,J1851.8-0007c,spp,
5344,J1851.9-1522,,
5345,J1852.2-1309,msp,
5346,J1852.4+0037e,spp,J1852.7+0047c
5347,J1852.4+4856,fsrq,J1852.4+4856
5348,J1852.5-3450,,
5349,J1852.6+0203,,J1852.8+0158
5350,J1852.6-1159,,
5351,J1852.7-1242,,
5352,J1853.0-0956,,
5353,J1853.2-0841,glc,
5354,J1853.2-0922c,,
5355,J1853.3-0005,PSR,J1853.2+0006
5356,J1853.3-2447,,
5357,J1853.4-1605,,
5358,J1853.6-0620,,
5359,J1853.8+6714,bll,
5360,J1853.8-1107,,
5361,J1854.1+0142c,,
5362,J1854.3-3640,,
5363,J1854.5+2050,,
5364,J1854.6-6007,bll,J1855.1-6008
5365,J1854.7+0153,,
5366,J1854.9+4054,,
5367,J1855.1-2243,glc,J1855.1-2243
5368,J1855.1-3025,glc,
5369,J1855.2+0756,,J1855.6+0753
5370,J1855.2+0456,,J1855.4+0454
5371,J1855.3-0740,,
5372,J1855.4+7350,fsrq,
5373,J1855.6-3603,,
5374,J1855.8+0150,,
5375,J1855.8-2028,bcu,
5376,J1855.9+0121e,SNR,J1855.9+0121e
5377,J1855.9-1435,MSP,
5378,J1856.1-1222,,J1856.1-1217
5379,J1856.2+0749,unk,J1855.6+0753
5380,J1856.5+1735,,
5381,J1856.7+0125c,,
5382,J1856.7-0116,,
5383,J1857.1+0056,,J1857.2+0059
5384,J1857.2+0941,msp,
5385,J1857.4+0106,,
5386,J1857.5+0756,,
5387,J1857.6+0143,PSR,
5388,J1857.6+0212,spp,J1857.6+0211
5389,J1857.7-2830,,
5390,J1857.7+0246e,PWN,
5391,J1857.8-3220,,
5392,J1857.8+3544,bcu,
5393,J1857.9+0313c,bcu,
5394,J1858.0+0354,,J1857.9+0355
5395,J1858.0-1052,,
5396,J1858.1-1821,bcu,
5397,J1858.1+7318,bcu,J1857.9+7319
5398,J1858.3-2511,bcu,J1858.4-2509
5399,J1858.3-2216,MSP,J1858.2-2215
5400,J1858.3-5424,msp,J1858.0-5423
5401,J1858.3+0209,spp,
5402,J1858.3-1318,,
5403,J1858.3+4321,bll,
5404,J1858.5+0640,bcu,
5405,J1858.5+1953,unk,
5406,J1858.5-4446,,
5407,J1858.7+5708,fsrq,
5408,J1858.9+3636,,
5409,J1859.0+2329,bcu,
5410,J1859.2-0706,,
5411,J1859.2+0046,,
5412,J1859.3+0058,,J1859.6+0102
5413,J1859.8+1545,,
5414,J1900.4-4941,,
5415,J1900.4+0339,,J1900.8+0337
5416,J1900.5-5301,,
5417,J1900.7+0426,,J1901.1+0427
5418,J1900.8+0118,unk,
5419,J1900.9+0538,,
5420,J1901.0+6208,bcu,
5421,J1901.0-1739,bcu,
5422,J1901.1+0730,,J1901.1+0728
5423,J1901.2-7307,,
5424,J1901.4-0126,MSP,J1901.5-0126
5425,J1901.5-2208,,
5426,J1901.5-1112,,
5427,J1901.7-5140,bcu,
5428,J1901.8-0718,,
5429,J1902.0-5105,MSP,J1902.0-5107
5430,J1902.2+0448,,
5431,J1902.4-0629,bcu,
5432,J1902.4-3417,,
5433,J1902.5+0654,,J1902.6+0655
5434,J1902.7-3246,,
5435,J1902.8+1451,unk,
5436,J1902.8+3201,fsrq,
5437,J1902.8-0855,,
5438,J1902.9-6748,fsrq,J1902.9-6745
5439,J1903.2+5540,bll,J1903.2+5541
5440,J1903.4-7053,MSP,J1903.6-7052
5441,J1903.5-0825,,
5442,J1903.5-3905,,
5443,J1903.8+0531,spp,
5444,J1904.0-5925,,
5445,J1904.1+3627,bll,J1904.5+3627
5446,J1904.4-1129,msp,
5447,J1904.6-2713,,J1904.4-2725
5448,J1904.7+0615,,
5449,J1904.7-0708,,J1904.7-0708
5450,J1905.2-5120,,
5451,J1905.5-1940,,
5452,J1905.8+4942,,
5453,J1906.0-1718,,
5454,J1906.1+1651,,
5455,J1906.2+0631,spp,
5456,J1906.4-2001,,
5457,J1906.4-1757,,
5458,J1906.4+0723,PSR,
5459,J1906.7+5419,bcu,
5460,J1906.9+0712,,
5461,J1907.0+3556,,
5462,J1907.2+2323,,
5463,J1907.2+0126,bcu,
5464,J1907.5-2926,,
5465,J1907.6+0703,snr,
5466,J1907.7-1232,bcu,
5467,J1907.7-4037,,
5468,J1907.9+0602,PSR,J1907.9+0602
5469,J1908.2-7026,,
5470,J1908.4-0432,,
5471,J1908.6+0915e,spp,
5472,J1908.7+0812,,
5473,J1908.8-0131,,J1908.8-0130
5474,J1908.8-1041,,
5475,J1908.9+2103,MSP,
5476,J1909.0-2525,,
5477,J1909.2+4646,,
5478,J1909.5+3511,bcu,
5479,J1909.7-2140,bcu,
5480,J1910.0-2453,bcu,
5481,J1910.1-4704,,
5482,J1910.2+0904c,,
5483,J1910.7-5320,,J1911.1-5318
5484,J1910.8+6300,,
5485,J1910.8+2856,unk,J1910.8+2855
5486,J1910.8-6001,glc,J1910.7-6000
5487,J1911.0+0905,snr,J1910.9+0906
5488,J1911.1-3221,,
5489,J1911.2-2006,fsrq,J1911.2-2006
5490,J1911.3+1055,,
5491,J1911.4-1908,bll,J1911.4-1908
5492,J1911.4-4856,,
5493,J1911.5+0311,bcu,J1911.7+0307
5494,J1911.7+1014c,unk,
5495,J1911.8+0903c,,
5496,J1911.8+1447,,
5497,J1912.0+0927,,
5498,J1912.0+1612,bcu,J1912.0+1609
5499,J1912.1-0803,bcu,J1912.0-0804
5500,J1912.2-3636,,
5501,J1912.2+3621,,
5502,J1912.4-1222,bcu,J1912.6-1223
5503,J1912.4+3738,fsrq,
5504,J1912.5+1320,,
5505,J1912.7+4610,,J1912.7+4610
5506,J1912.7+0957,,
5507,J1912.7-1250,bcu,
5508,J1913.0-8009,fsrq,J1912.9-8008
5509,J1913.2+0512,bcu,
5510,J1913.3+0905,PSR,J1913.0+0910
5511,J1913.3+1019,PSR,J1913.7+1007c
5512,J1913.4-3629,bcu,J1913.5-3631
5513,J1913.4-1526,,
5514,J1913.4-2652,,
5515,J1913.5-0923,,
5516,J1913.9+4439,bll,J1913.9+4441
5517,J1914.5+1107c,unk,
5518,J1914.6-1157,,
5519,J1914.7+1012c,,
5520,J1915.3-1324,,
5521,J1915.3+1149,bcu,
5522,J1916.3+1108,spp,J1915.9+1112
5523,J1916.7-1516,bcu,
5524,J1916.8-3025,,J1917.1-3024
5525,J1917.0+2245,unk,
5526,J1917.5-2746,,
5527,J1917.6+2609,,
5528,J1917.6-3204,,
5529,J1917.7-6442,bcu,
5530,J1917.7-1921,bll,J1917.7-1921
5531,J1917.7-6930,bcu,
5532,J1918.0+0331,unk,
5533,J1918.1+3752,bcu,J1918.0+3750
5534,J1918.1+1215c,spp,
5535,J1918.2-4111,bll,J1918.2-4110
5536,J1918.6-7813c,,J1925.8-7826
5537,J1919.1+2354,msp,
5538,J1919.2+0618,bcu,
5539,J1919.4-4550,fsrq,
5540,J1919.4+1313,,
5541,J1919.9+1358c,,
5542,J1920.0-2622,,
5543,J1920.7+1334,,
5544,J1920.8+0418,unk,
5545,J1920.9+1408,unk,
5546,J1921.1+1930,MSP,J1921.6+1934
5547,J1921.3-1231,bll,J1921.2-1232
5548,J1921.4+0136,MSP,J1921.2+0136
5549,J1921.7+5817,bcu,
5550,J1921.8-1607,bll,J1921.9-1607
5551,J1922.2+2314,bcu,J1922.2+2313
5552,J1922.4+1453c,,
5553,J1922.5-7453,bcu,J1923.2-7452
5554,J1922.5-5233,,
5555,J1922.7+1428c,,
5556,J1923.0-4746,,
5557,J1923.2+1408e,SNR,J1923.2+1408e
5558,J1923.4-2503,bcu,
5559,J1923.5-2104,fsrq,J1923.5-2104
5560,J1924.2-1549,bll,
5561,J1924.3-5458,bcu,
5562,J1924.3+1601c,,
5563,J1924.3+1628,,
5564,J1924.8-1035,,J1924.8-1034
5565,J1924.8-2914,fsrq,J1924.8-2914
5566,J1925.0+2815,bcu,J1924.9+2817
5567,J1925.1-3358,fsrq,
5568,J1925.1-1019,bll,J1925.1-1018
5569,J1925.1+1707,unk,
5570,J1925.1+0547,,
5571,J1925.2+1729,PSR,J1925.4+1727
5572,J1925.3+1522c,,
5573,J1925.3+3705,unk,
5574,J1925.4+1616,,
5575,J1925.7+1227,bcu,J1925.7+1228
5576,J1925.8-2220,bll,
5577,J1926.0-3626,,
5578,J1926.1+2059,bll,
5579,J1926.4+1602,,J1926.1+1601c
5580,J1926.7+3027,spp,
5581,J1926.8+6154,bll,J1926.8+6154
5582,J1927.1-0040,,
5583,J1927.4+3528,,
5584,J1927.4+0253,,
5585,J1927.5+0154,unk,
5586,J1927.5+6117,bll,J1927.7+6118
5587,J1928.4+1801c,unk,
5588,J1928.5+5339,,
5589,J1928.8+3126,spp,
5590,J1929.0+1729,,
5591,J1929.4+6146,bll,
5592,J1929.8+1832,unk,
5593,J1930.3+0911,bcu,
5594,J1930.5+1853,pwn,
5595,J1930.6-2755,,
5596,J1931.0+1754c,,
5597,J1931.1+0937,bll,J1931.1+0937
5598,J1931.1+1656,,J1931.1+1659
5599,J1931.3-1556,bcu,
5600,J1931.5+5229,bcu,
5601,J1932.2+2221,PSR,
5602,J1932.3+1916,PSR,J1932.2+1916
5603,J1933.2-4539,fsrq,J1932.6-4537
5604,J1933.3+0726,bll,J1933.4+0727
5605,J1933.4-2711,,
5606,J1933.9-1025,bcu,
5607,J1934.2-1446,,
5608,J1934.2+6002,bcu,J1934.2+6002
5609,J1934.2+1036,,
5610,J1934.3-2419,bll,
5611,J1934.3+1859,spp,
5612,J1934.3+6541,fsrq,
5613,J1934.5+6139,fsrq,
5614,J1935.0-0553,,
5615,J1935.2+2029,PSR,J1934.9+2031c
5616,J1935.5+1407,,
5617,J1936.6+1921,,
5618,J1936.8-0553,,
5619,J1936.9-4720,bll,J1936.9-4719
5620,J1937.0+3003,spp,
5621,J1937.0+8354,bcu,J1935.5+8355
5622,J1937.1-0444,,
5623,J1937.2-3958,fsrq,J1937.0-3956
5624,J1937.2-4217,bcu,J1936.6-4215
5625,J1939.5-1525,fsrq,
5626,J1939.6+2135,MSP,
5627,J1939.7-1242,,
5628,J1939.8-4928,bcu,J1939.6-4925
5629,J1940.2-2511,,
5630,J1940.9+5114,,
5631,J1941.3-6210,bll,J1941.2-6210
5632,J1941.7+7218,bcu,J1941.8+7218
5633,J1942.1+4011,bcu,
5634,J1942.4+0927,,
5635,J1942.5-5827,bcu,
5636,J1942.7+1033,bll,J1942.7+1033
5637,J1942.8-3512,bll,J1943.2-3510
5638,J1943.6-0533,bcu,J1944.0-0535
5639,J1943.9+2841,,
5640,J1943.9-2705,bcu,
5641,J1944.0+2117,bcu,
5642,J1944.2+3921,bcu,J1944.1+3919
5643,J1944.4-4523,bll,J1944.1-4523
5644,J1944.8+4301,,J1944.8+4300
5645,J1944.9-2143,bll,
5646,J1945.1-4007,bcu,
5647,J1945.5-0153,bcu,
5648,J1946.0-3112,bll,J1945.9-3115
5649,J1946.0+0937,bcu,
5650,J1946.1+2436c,unk,
5651,J1946.5-1527,,
5652,J1946.5-5402,MSP,J1946.4-5403
5653,J1946.9-1220,,
5654,J1947.0+0031,,
5655,J1947.1+1729,,
5656,J1947.6-1121,,J1947.4-1121
5657,J1947.7+2744,pwn,
5658,J1948.0-2845,,
5659,J1948.1+2511,,
5660,J1948.3+1207,bcu,
5661,J1948.9+3414,,
5662,J1949.0+1314,bcu,J1949.0+1312
5663,J1949.2-1453,,J1949.5-1454
5664,J1949.2+7250,bcu,
5665,J1949.4+1247,bcu,
5666,J1949.5+7311,bcu,
5667,J1949.5+0906,bll,J1949.9+0907
5668,J1949.9-6134,bcu,J1949.4-6140
5669,J1950.0-7321,bcu,
5670,J1950.6+2416,msp,
5671,J1950.6-5547,bcu,
5672,J1950.6+3456,bcu,
5673,J1950.8+1211,bcu,J1950.2+1215
5674,J1951.0+2523,,
5675,J1951.2-0951,bcu,
5676,J1951.3-8015c,,
5677,J1951.6+2621,,
5678,J1951.8-0511,fsrq,
5679,J1952.8+2924,spp,J1951.6+2926
5680,J1952.9+3252,PSR,J1952.9+3253
5681,J1953.0+7651,bcu,J1953.4+7653
5682,J1953.0-7025,bcu,
5683,J1953.5+3841,,J1953.3+3847
5684,J1953.6+1846,glc,
5685,J1954.3+2836,PSR,J1954.2+2836
5686,J1954.4-3729,,
5687,J1954.5+2420,,
5688,J1954.6-1122,bll,J1954.8-1122
5689,J1954.8+2543c,,
5690,J1954.9-5640,bll,J1954.9-5640
5691,J1955.1-1604,bll,J1955.0-1605
5692,J1955.1+3321,spp,
5693,J1955.2+1358,fsrq,J1955.1+1357
5694,J1955.3-5032,,
5695,J1955.4+5132,fsrq,
5696,J1955.7-0130,,
5697,J1955.7+0214,bll,J1955.9+0212
5698,J1955.8-1657,,
5699,J1955.8+1154,,
5700,J1956.1+0234,bcu,J1955.9+0212
5701,J1956.6-7011,,
5702,J1957.1-3231,fsrq,J1957.0-3234
5703,J1957.3+2517,msp,
5704,J1957.6+1230,,
5705,J1957.6+5033,PSR,J1957.7+5034
5706,J1958.0-3845,fsrq,J1958.0-3847
5707,J1958.1+2438,bcu,J1958.1+2436
5708,J1958.1-0711,bcu,J1957.9-0712
5709,J1958.3-3010,bll,J1958.2-3011
5710,J1958.5+3512,hmb,
5711,J1958.7+2846,PSR,J1958.6+2845
5712,J1959.0+3844,bcu,J1958.6+3844
5713,J1959.1-4247,fsrq,J1959.1-4245
5714,J1959.1+1646,,
5715,J1959.3-6121,,
5716,J1959.5+2048,MSP,J1959.5+2047
5717,J1959.7-4725,bll,J1959.8-4725
5718,J1959.8-1835,,
5719,J1959.9-4605,,
5720,J1959.9+1833,,
5721,J2000.0+4214,bcu,J2000.1+4212
5722,J2000.0+6508,bll,J2000.0+6509
5723,J2000.3-2930,fsrq,J2000.4-2926
5724,J2000.6-1328,fsrq,
5725,J2000.9-1748,fsrq,J2001.0-1750
5726,J2001.2+4353,bll,J2001.1+4352
5727,J2001.5-0818,bcu,
5728,J2001.5+1611,,
5729,J2001.5-0958,,
5730,J2001.7+7040,bll,J2001.8+7041
5731,J2001.9-5737,bcu,
5732,J2002.3+3246,spp,
5733,J2002.4-7119,bll,
5734,J2002.6+6302,bll,J2002.7+6303
5735,J2003.6+2333,bcu,
5736,J2004.1+2517,unk,
5737,J2004.3+3339,unk,J2004.4+3338
5738,J2004.9+3421,,
5739,J2005.1+7003,bll,J2004.8+7003
5740,J2005.2-1822,fsrq,
5741,J2005.5+7752,bll,J2005.2+7752
5742,J2005.8+6424,fsrq,
5743,J2005.8+3357,,
5744,J2005.9-2309,fsrq,J2006.0-2311
5745,J2006.0-6538,,
5746,J2006.2+3102,PSR,
5747,J2006.4-0354,,
5748,J2006.4+1834,,
