,4FGLDR1,CLASS1-4FGLDR1,4FGLDR1-3FGL
1391,J0746.6-4754,bll,J0746.6-4756
1392,J0747.2-0736,,J0747.4-0734
1393,J0747.2+4529,bcu,
1394,J0747.3-3310,bll,J0747.2-3311
1395,J0747.5+0905,bll,J0747.4+0904
1396,J0747.5-4927,bcu,J0747.5-4927
1397,J0748.0-1638,bcu,J0748.0-1639
1398,J0748.3+8511,bcu,J0746.9+8511
1399,J0748.3+4928,bcu,J0748.8+4929
1400,J0748.6+2400,fsrq,J0748.3+2401
1401,J0749.0-3904,bcu,
1402,J0749.0-2956,bcu,
1403,J0749.2+2314,bll,
1404,J0749.3+4453,bcu,J0749.0+4459
1405,J0749.4+1058,bcu,J0749.4+1059
1406,J0749.6+1324,bcu,J0749.5+1320
1407,J0749.7+7450,bll,
1408,J0749.8-4420,,
1409,J0749.9+1823,fsrq,
1410,J0750.8+1229,fsrq,J0750.6+1232
1411,J0751.0+7908,bcu,J0748.5+7910
1412,J0751.0-5131,bcu,
1413,J0751.2+1808,PSR,J0751.2+1806
1414,J0751.4-0421,bcu,
1415,J0751.4+2655,bcu,
1416,J0752.0-2931,,
1417,J0752.2+3313,fsrq,
1418,J0752.3-1631,bcu,J0752.6-1629
1419,J0753.0+5353,bll,J0753.1+5353
1420,J0754.0+0451,bcu,
1421,J0754.4-1148,bll,J0754.4-1148
1422,J0754.7+4823,bll,J0754.8+4824
1423,J0754.9-3953,,
1424,J0755.9-0515,,
1425,J0756.3-6431,bll,J0756.3-6433
1426,J0757.1-3729,bll,
1427,J0757.1+0956,bll,J0757.0+0956
1428,J0758.1+1134,fsrq,J0758.1+1130
1429,J0758.7+3746,rdg,J0758.7+3747
1430,J0758.8-1450,,J0758.6-1451
1431,J0758.9+2703,bll,J0758.9+2705
1432,J0759.6+1321,bll,
1433,J0800.1-5531,,
1434,J0800.3+5611,bcu,
1435,J0800.4-2257,bcu,
1436,J0800.5+3715,,
1437,J0800.7-1059,,
1438,J0800.9+0733,,
1439,J0800.9+4401,bll,J0800.9+4401
1440,J0801.1+6444,bll,
1441,J0801.3+6631,bcu,
1442,J0801.3-0617,,J0805.0-0622
1443,J0802.0+1006,bll,J0802.0+1005
1444,J0802.1-5612,,J0802.3-5610
1445,J0802.3-0942,bcu,J0802.3-0941
1446,J0803.2-0337,fsrq,J0803.3-0339
1447,J0803.5+2046,,
1448,J0804.0-3629,bll,J0804.0-3629
1449,J0804.5+0414,bcu,J0804.4+0418
1450,J0804.9-0624,bcu,J0805.0-0622
1451,J0805.0+6746,bcu,
1452,J0805.1+7744,bcu,J0807.1+7744
1453,J0805.2-0110,fsrq,J0805.2-0112
1454,J0805.4+6147,fsrq,J0805.4+6144
1455,J0805.4+7534,bll,J0805.4+7534
1456,J0805.8-2331,bcu,
1457,J0805.9+3834,bll,
1458,J0806.5+4503,fsrq,
1459,J0806.5+5930,bll,J0806.6+5933
1460,J0806.9-2151,bcu,
1461,J0807.0-6102,bcu,
1462,J0807.1-0541,bll,J0807.1-0541
1463,J0807.2-7630,bcu,
1464,J0807.3-1954,bcu,
1465,J0807.7-1206,bcu,
1466,J0808.2-0751,fsrq,J0808.2-0751
1467,J0808.5+4950,fsrq,J0807.9+4946
1468,J0809.3+4053,fsrq,J0809.5+4045
1469,J0809.5-4714,unk,
1470,J0809.5+5341,fsrq,J0809.5+5342
1471,J0809.6+3455,bll,J0809.6+3456
1472,J0809.8+0507,,
1473,J0809.8+5218,BLL,J0809.8+5218
1474,J0811.0-7529,bll,J0811.2-7529
1475,J0811.4+0146,bll,J0811.3+0146
1476,J0811.9+7847,bcu,
1477,J0812.0+0237,bll,J0812.0+0237
1478,J0812.3+1143,bll,
1479,J0812.5+0711,bcu,
1480,J0812.6+2821,bcu,
1481,J0812.8+6507,bll,J0813.3+6509
1482,J0812.9+5555,bll,J0812.9+5555
1483,J0813.1-5049,,
1484,J0813.7-0356,bcu,J0813.5-0356
1485,J0814.2-1013,bll,J0814.1-1012
1486,J0814.4+6926,bcu,
1487,J0814.4+2941,bll,J0814.5+2943
1488,J0814.6+6430,bll,J0814.7+6428
1489,J0815.5+6554,,
1490,J0815.6+3641,fsrq,
1491,J0815.9+2951,bcu,
1492,J0816.1+4909,bll,
1493,J0816.3+5739,bll,J0816.7+5739
1494,J0816.4-1311,bll,J0816.4-1311
1495,J0816.4-0007,bcu,
1496,J0816.7-2420,bcu,J0816.7-2421
1497,J0816.9+2050,bll,J0816.5+2049
1498,J0817.1+1955,bcu,
1499,J0817.7-5258c,,
1500,J0817.8+3243,bll,J0817.9+3238
1501,J0817.8-0934,bll,J0817.8-0935
1502,J0818.2+4222,bll,J0818.2+4223
1503,J0818.4+2816,bll,
1504,J0818.7+3153,bll,
1505,J0818.8+3229,fsrq,
1506,J0819.0+2746,bll,J0818.8+2751
1507,J0819.4-0756,bll,J0819.6-0803
1508,J0820.1-2801,bcu,
1509,J0820.3+3639,bll,J0820.4+3640
1510,J0820.9+2353,bll,
1511,J0820.9-1258,bll,J0820.9-1258
1512,J0821.1+1007,bcu,
1513,J0821.5-1436,,
1514,J0822.1-4253e,SNR,J0822.6-4250e
1515,J0822.4-2630,bcu,
1516,J0823.1-6330,bll,
1517,J0823.1+4042,fsrq,J0822.9+4041
1518,J0823.3+2224,bll,
1519,J0823.7-4838,bcu,J0823.6-4838
1520,J0824.1-6004,,
1521,J0824.4+2440,fsrq,J0824.1+2434
1522,J0824.7+5552,fsrq,J0824.9+5551
1523,J0824.9+3915,fsrq,J0824.9+3916
1524,J0825.8+0309,bll,J0826.0+0307
1525,J0825.9-3218,bcu,J0825.8-3217
1526,J0825.9-2230,bll,J0825.9-2230
1527,J0826.0-0157,,J0825.4-0213
1528,J0826.1-5053,,J0826.3-5056
1529,J0826.4-6404,bll,J0826.3-6400
1530,J0827.0-0708,bll,J0827.2-0711
1531,J0827.0-4111c,,
1532,J0827.6-0059,,
1533,J0827.6-3735,bcu,J0827.9-3738
1534,J0827.8+5221,fsrq,J0828.5+5217
1535,J0828.0+2307,bll,
1536,J0828.3+4152,bll,
1537,J0828.6-0747,bcu,
1538,J0828.7-2422,bll,J0828.8-2420
1539,J0829.0+1755,bll,
1540,J0829.3+3729,,
1541,J0829.4+0857,fsrq,J0829.3+0901
1542,J0829.6-1140,bcu,J0829.6-1137
1543,J0829.7+5105,bll,
1544,J0829.7-5856,bcu,J0830.3-5855
1545,J0830.0+5231,bcu,
1546,J0830.8+2410,FSRQ,J0830.7+2408
1547,J0831.4+2631,bcu,J0830.8+2629
1548,J0831.5+1747,bll,
1549,J0831.8+0429,bll,J0831.9+0430
1550,J0832.2+2753,bcu,
1551,J0832.4+4912,bll,J0832.6+4914
1552,J0833.1-4511e,PWN,J0833.1-4511e
1553,J0833.3-4342c,,
1554,J0833.4-0458,fsrq,
1555,J0833.9+4223,fsrq,J0834.1+4223
1556,J0834.6+4402,bll,J0834.7+4403
1557,J0834.9-4612,,
1558,J0835.2-2243,fsrq,
1559,J0835.3-4510,PSR,J0835.3-4510
1560,J0835.7+0936,bll,J0835.4+0930
1561,J0836.0-5458,,
1562,J0836.2+2141,bcu,J0836.3+2143
1563,J0836.5-2026,fsrq,J0836.5-2020
1564,J0836.6-6036,,
1565,J0836.8-4638,,
1566,J0836.9+5833,bcu,
1567,J0837.3+1458,bll,
1568,J0838.4-3952,,
1569,J0838.5+4013,,
1570,J0838.7-2827,unk,J0838.8-2829
1571,J0838.8-4552,,
1572,J0838.9-2502,,
1573,J0839.1-4613c,,J0838.1-4615
1574,J0839.4+1803,bll,J0839.6+1803
1575,J0839.7+3540,bll,J0839.6+3538
1576,J0839.8+0105,fsrq,J0839.5+0102
1577,J0840.8+1317,ssrq,J0840.8+1315
1578,J0841.3-3554,bll,J0841.3-3554
1579,J0841.3+7053,FSRQ,J0841.4+7053
1580,J0842.3-6053,bcu,J0842.0-6055
1581,J0842.5+0251,bll,J0842.2+0251
1582,J0842.7+6656,bcu,
1583,J0843.3+6712,,J0843.4+6713
1584,J0844.1-4330,,
1585,J0844.2+5312,bll,J0843.9+5311
1586,J0844.2-4554c,,J0843.1-4546
1587,J0844.9-4117,,
1588,J0844.9-5458,bll,J0845.1-5458
1589,J0845.4+0442,bcu,
1590,J0845.7-5556,fsrq,
1591,J0846.9+4608,fsrq,
1592,J0847.0-2336,bcu,J0846.9-2336
1593,J0847.2+1134,bll,J0847.1+1134
1594,J0847.9-0702,bll,J0846.7-0651
1595,J0848.0-0524,fsrq,
1596,J0848.2-4527,,J0848.2-4524
1597,J0848.7+0508,bll,J0848.6+0504
1598,J0848.7+7017,bcu,J0848.5+7018
1599,J0848.8-4328,,J0848.7-4324
1600,J0849.1+6607,bll,J0849.1+6607
1601,J0849.4-2911,bcu,J0849.5-2912
1602,J0849.5+0456,bll,J0849.3+0458
1603,J0849.5+2710,,
1604,J0849.8-3541,bcu,J0849.9-3540
1605,J0850.0+4855,bll,J0850.0+4855
1606,J0850.0+5108,NLSY1,J0849.9+5108
1607,J0850.1-1212,fsrq,J0850.2-1214
1608,J0850.4-2558,,
1609,J0850.5+3455,bll,J0850.2+3500
1610,J0850.8-4239,,J0851.4-4244
1611,J0851.5+5528,bll,J0851.8+5531
1612,J0851.9-4620e,SNR,J0852.7-4631e
1613,J0851.9-5229,bcu,
1614,J0852.2+2834,fsrq,
1615,J0852.5-5755,bcu,J0852.6-5756
1616,J0852.5-3123,unk,
1617,J0853.1-3657,bcu,J0853.0-3654
1618,J0853.1-4407,,J0854.4-4404
1619,J0853.6-4306,,
1620,J0854.0+2753,bll,
1621,J0854.3+4408,bll,J0854.2+4408
1622,J0854.8-4504,,J0854.8-4503
1623,J0854.8+2006,BLL,J0854.8+2006
1624,J0855.0+0720,,
1625,J0855.0-6026,,
1626,J0855.4-0714,bcu,J0855.2-0718
1627,J0855.9+7144,fsrq,J0855.4+7142
1628,J0856.4-5309,bcu,
1629,J0856.6-1105,bll,J0856.7-1105
1630,J0856.8+2056,bll,J0856.5+2057
1631,J0856.8+8559,bcu,
1632,J0857.7-4507,,
1633,J0857.9-1949,fsrq,J0858.1-1951
1634,J0858.0-3130,unk,J0858.1-3130
1635,J0858.1+1405,ssrq,
1636,J0859.2-4729,,J0859.3-4732
1637,J0859.3-4342,,
1638,J0859.4+6218,bll,J0859.1+6219
1639,J0859.8+0053,,
1640,J0900.2-4608,,
1641,J0900.6-7408,bcu,
1642,J0900.7-1243,bcu,
1643,J0901.2+6742,bll,J0900.0+6754
1644,J0901.4+4542,bll,
1645,J0901.5+6711,bcu,
1646,J0902.4+6440,bcu,
1647,J0902.4+2051,bll,J0902.4+2050
1648,J0902.5-4727,,J0902.5-4731c
1649,J0902.5-4801,bcu,
1650,J0903.1+4652,fsrq,J0903.1+4649
1651,J0903.5+4057,,
1652,J0904.0+2724,bcu,
1653,J0904.5-3513,bcu,J0904.8-3516
1654,J0904.6+4238,fsrq,J0904.3+4240
1655,J0904.7-4908c,unk,J0905.6-4917
1656,J0904.9-5734,bcu,J0904.8-5734
1657,J0905.6+1358,bll,J0905.5+1358
1658,J0906.1-1011,,
1659,J0906.2-1707,bcu,
1660,J0906.3-0905,bll,J0906.3-0906
1661,J0906.8-2122,,
1662,J0908.7-4911,PSR,J0908.4-4916
1663,J0908.9+2311,bll,J0909.0+2310
1664,J0909.1+0121,fsrq,J0909.1+0121
1665,J0909.6+0159,bll,J0909.6+0157
1666,J0909.7-0230,fsrq,J0909.8-0229
1667,J0909.7+3104,bll,
1668,J0910.0+4257,css,
1669,J0910.1-1816,,
1670,J0910.6+3329,bll,J0910.5+3329
1671,J0910.6+2247,fsrq,J0910.9+2248
1672,J0910.8+3859,bll,J0910.7+3858
1673,J0910.9+6055,,
1674,J0911.0-5047,bcu,J0910.4-5050
1675,J0911.6-4738,,
1676,J0911.7+3349,bll,J0911.8+3351
1677,J0912.1-6449,glc,J0912.2-6452
1678,J0912.2+4127,fsrq,J0912.2+4126
1679,J0912.2-2751,bcu,J0912.6-2757
1680,J0912.2+2800,bll,J0912.4+2800
1681,J0912.5+1556,bll,J0912.7+1556
1682,J0912.9-2102,bll,J0912.9-2104
1683,J0913.3+8133,bll,
1684,J0914.1-0202,bcu,
1685,J0914.4+0249,fsrq,
1686,J0914.5+6845,,
1687,J0914.8+5846,bll,J0915.0+5844
1688,J0915.4-3027,bcu,
1689,J0915.9+2933,bll,J0915.8+2933
1690,J0916.7+3856,fsrq,J0916.3+3857
1691,J0916.7+5238,bll,
1692,J0916.9+7756,,
1693,J0917.1-2131,fsrq,
1694,J0917.3-0342,bll,J0917.3-0344
1695,J0917.9-4755,,
1696,J0919.3+6607,,J0919.4+6604
1697,J0919.5-6203,,
1698,J0920.9+4441,fsrq,J0920.9+4442
1699,J0920.9-2256,bll,J0921.0-2258
1700,J0921.6+6216,fsrq,J0921.8+6215
1701,J0921.7-6317,lmb,
1702,J0921.7+2336,bll,J0921.9+2335
1703,J0922.4-0528,fsrq,J0922.4-0529
1704,J0922.6+4454,bcu,
1705,J0922.6+0434,bcu,J0922.7+0435
1706,J0922.7-3959,bcu,J0922.8-3959
1707,J0923.5+3852,bcu,J0923.1+3853
1708,J0923.5+4125,fsrq,J0923.3+4127
1709,J0924.0+2816,fsrq,J0924.0+2816
1710,J0924.0+0534,bll,J0924.2+0534
1711,J0924.1-5202c,,J0923.8-5154
1712,J0925.7+5959,bll,J0925.6+5959
1713,J0925.7+3126,bll,J0925.7+3129
1714,J0926.1-5336,,
1715,J0926.4+5412,bll,J0926.3+5409
1716,J0927.2+2454,bcu,
1717,J0928.1-2035,fsrq,J0927.9-2037
1718,J0928.2-3048,bcu,
1719,J0928.4-5256,,J0928.3-5255
1720,J0928.4-0415,bcu,
1721,J0928.5+4048,bll,J0928.5+4048
1722,J0928.7-3529,bcu,J0928.9-3530
1723,J0929.3+5014,bll,J0929.4+5013
1724,J0929.3-2414,bcu,
1725,J0929.6+4621,bcu,
1726,J0930.3+8612,bll,J0930.2+8612
1727,J0930.5+4951,bll,J0930.0+4951
1728,J0930.5+5132,bcu,J0930.7+5133
1729,J0930.7+3502,bll,
1730,J0930.9-3030,,
1731,J0930.9-1015,bcu,
1732,J0930.9+0033,fsrq,
1733,J0931.2-8533,bcu,
1734,J0931.2-1906,PSR,J0930.9-1904
1735,J0931.4-3559,,
1736,J0931.9+6737,rdg,J0931.8+6739
1737,J0932.6+5306,fsrq,
1738,J0932.7+1041,bll,
1739,J0933.5-5240,bcu,
1740,J0933.8-6232,,J0933.9-6232
1741,J0934.3+3926,bll,J0934.1+3933
1742,J0934.5-1720,bll,
1743,J0934.5+7223,,
1744,J0935.3-1736,bcu,J0935.1-1736
1745,J0935.3+0901,,J0935.2+0903
1746,J0935.5+1152,,
1747,J0936.3-2111,bcu,J0936.3-2114
1748,J0936.5+1847,bll,
1749,J0937.1+5008,fsrq,J0937.7+5008
1750,J0937.6-3358,,
1751,J0937.9-1434,bcu,J0937.9-1435
1752,J0938.8+5155,,
1753,J0938.9-6403,bcu,J0937.8-6407
1754,J0939.3-1732,bcu,J0939.2-1732
1755,J0940.0-2828,bcu,J0939.9-2831
1756,J0940.3-7610,,J0940.6-7609
1757,J0940.4+6148,bll,J0941.4+6148
1758,J0940.7-6105,bcu,J0940.7-6102
1759,J0940.9-1335,fsrq,J0940.9-1337
1760,J0941.1-5429,PSR,
1761,J0941.7+4125,bcu,
1762,J0941.9+2724,bll,J0941.6+2727
1763,J0942.3+2842,bll,
1764,J0942.3-0800,bll,J0942.1-0756
1765,J0942.5+7620,,
1766,J0942.7-2028,bcu,
1767,J0943.7+6137,bcu,
1768,J0944.2+5557,bll,
1769,J0944.7-5124,,
1770,J0945.2+5200,fsrq,J0946.2+5209
1771,J0945.5+4635,fsrq,
1772,J0945.7+5759,bll,J0945.9+5756
1773,J0946.0+4735,bll,
1774,J0946.2+0104,bll,J0946.2+0103
1775,J0946.6+1016,fsrq,J0946.5+1017
1776,J0947.0-3548,,
1777,J0947.1-2541,bll,J0947.1-2542
1778,J0947.6+2215,bll,
1779,J0947.8-4234,,
1780,J0948.0-3859,,
1781,J0948.6-0338,bcu,
1782,J0948.9+0022,NLSY1,J0948.8+0021
1783,J0949.0+4038,fsrq,J0948.6+4041
1784,J0949.2+1749,fsrq,J0949.8+1757
1785,J0949.7+5819,bcu,
1786,J0949.8+7551,,J0950.4+7550
1787,J0950.2+0615,bll,
1788,J0950.2+4553,bll,J0950.1+4554
1789,J0951.7-5328,spp,
1790,J0951.8-3711,,J0952.7-3717
1791,J0952.1+3932,bll,J0952.2+3926
1792,J0952.1-0607,PSR,
1793,J0952.2+7503,bll,
1794,J0952.6-5048,bcu,
1795,J0952.8+0712,bcu,J0952.8+0711
1796,J0953.0-0840,bll,J0953.0-0839
1797,J0953.4-7659,bcu,J0953.1-7657c
1798,J0953.6-1509,,J0953.7-1510
1799,J0954.2+4913,bll,J0954.2+4913
1800,J0954.2-2520,bcu,
1801,J0955.1+3551,bll,
1802,J0955.3-3949,,J0955.0-3949
1803,J0955.4-6151,PSR,J0955.6-6148
1804,J0955.7+6940,sbg,J0955.4+6940
1805,J0955.8-4106,,
1806,J0956.0+3936,fsrq,
1807,J0956.5-0958,bll,
1808,J0956.7+2516,fsrq,J0956.6+2515
1809,J0957.3-1348,fsrq,J0957.5-1351
1810,J0957.6+5523,fsrq,J0957.6+5523
1811,J0957.6-3051,,
1812,J0957.6-5208,,
1813,J0957.8+3423,bcu,
1814,J0958.0+4728,fsrq,J0957.4+4728
1815,J0958.0-0319,bll,J0958.3-0318
1816,J0958.0+3222,fsrq,
1817,J0958.1-6753,bcu,J0958.4-6752
1818,J0958.4+5042,fsrq,
1819,J0958.4-2441,bcu,J0958.6-2447
1820,J0958.7+6534,BLL,J0958.6+6534
1821,J0958.8+7039,bcu,
1822,J0959.4+2120,bll,J0959.7+2124
1823,J0959.6+4606,bcu,
1824,J1001.1+2911,bll,J1001.0+2913
1825,J1002.3-2810,,J1002.0-2837
1826,J1002.5+2215,bll,J1002.3+2220
1827,J1002.8+2140,bcu,
1828,J1003.4+0205,bcu,
1829,J1003.6-2137,bcu,
1830,J1003.6+2605,bll,J1003.6+2608
1831,J1004.6-5215,,J1003.7-5215
1832,J1006.5+6440,bll,
1833,J1006.7-2159,fsrq,J1006.7-2159
1834,J1007.0+3455,bll,J1006.7+3453
1835,J1007.6-3332,fsrq,J1007.4-3334
1836,J1008.0+0620,bll,J1007.9+0621
1837,J1008.0+0028,bcu,J1007.8+0026
1838,J1008.1-5706,unk,J1008.6-5706
1839,J1008.2-1000,,
1840,J1008.7-2909,bcu,J1008.9-2910
1841,J1008.8-3139,bcu,J1009.0-3137
1842,J1010.2-3119,bll,J1010.2-3120
1843,J1010.8-0158,fsrq,J1010.8-0158
1844,J1011.1-4420,unk,
1845,J1011.3-0427,fsrq,
1846,J1011.4-5729c,,
1847,J1011.6+3600,bll,
1848,J1012.1-4235,PSR,J1012.0-4235
1849,J1012.3+0629,bll,J1012.2+0631
1850,J1012.7+4228,agn,J1012.7+4229
1851,J1012.7+2439,fsrq,J1012.6+2439
1852,J1013.4-4006,bcu,J1013.4-4008
1853,J1013.7+3444,fsrq,J1013.5+3440
1854,J1014.3+4112,bcu,J1014.2+4115
1855,J1014.6+6126,,
1856,J1014.7+3210,bcu,
1857,J1014.8+2257,fsrq,J1014.1+2306
1858,J1014.8-0537,bcu,
1859,J1014.9-4508,bcu,J1015.2-4512
1860,J1015.0+4926,bll,J1015.0+4925
1861,J1015.1-6353,,
1862,J1015.5-6030,,J1016.5-6034
1863,J1015.6+5553,fsrq,J1016.1+5555
1864,J1016.0+0512,fsrq,J1016.0+0513
1865,J1016.1-4247,,J1016.6-4244
1866,J1016.2-5729,,
1867,J1016.3-5857,PSR,J1016.3-5858
1868,J1016.5-2650,bcu,J1016.9-2653
1869,J1017.3+5204,bcu,
1870,J1017.4+5956,,
1871,J1017.8+0715,bcu,
1872,J1018.1-4051,,
1873,J1018.1+1905,bll,J1018.1+1904
1874,J1018.1-2705,,
1875,J1018.2+0145,,
1876,J1018.3-3124,fsrq,J1018.4-3119
1877,J1018.3-0703,,
1878,J1018.4+3540,fsrq,J1018.3+3542
1879,J1018.4+0528,fsrq,J1018.5+0530
1880,J1018.4+2210,,
1881,J1018.8+5913,bll,J1018.8+5913
1882,J1018.9+1043,bcu,
1883,J1018.9-5856,HMB,J1018.9-5856
1884,J1019.3+5625,,
1885,J1019.7+6321,bll,J1020.0+6323
1886,J1019.7+0511,bcu,
1887,J1019.8-5749,PSR,J1020.0-5749
1888,J1020.4-5314,,
1889,J1020.7-3920,bcu,
1890,J1021.1+1626,bll,
1891,J1021.4+8021,bcu,J1021.8+8023
1892,J1021.8-6308,,
1893,J1022.4-4231,bll,J1022.3-4234
1894,J1022.7-0112,bll,J1022.8-0113
1895,J1023.0-5745,PSR,J1023.1-5745
1896,J1023.1+3949,fsrq,J1023.1+3952
1897,J1023.2+2859,fsrq,
1898,J1023.3-5747e,SFR,J1023.1-5745
1899,J1023.7+0038,LMB,J1023.6+0040
1900,J1023.8+3002,bll,J1023.7+3000
1901,J1023.8-4335,bll,J1023.9-4335
1902,J1023.9-3236,fsrq,J1024.1-3232
1903,J1024.5-0719,PSR,J1024.6-0718
1904,J1024.5-5329,unk,
1905,J1024.5-4543,unk,J1024.4-4545
1906,J1024.8+2332,bll,J1025.1+2333
1907,J1026.2-5731,,J1026.2-5730
1908,J1026.9+0608,bll,J1027.0+0609
1909,J1026.9-1749,bll,J1026.9-1750
1910,J1027.0-8542,bll,J1026.4-8542
1911,J1027.2+7427,bcu,J1026.5+7423
1912,J1027.6+6317,bll,J1027.7+6316
1913,J1027.6+1828,bcu,J1028.0+1829
1914,J1027.6+8251,bcu,J1027.8+8253
1915,J1027.9+0252,fsrq,
1916,J1028.1-3550,,
1917,J1028.3+3108,bcu,
1918,J1028.4-1539,,
1919,J1028.4-0234,fsrq,J1028.5-0235
1920,J1028.5-5819,PSR,J1028.4-5819
1921,J1029.3-6657,unk,
1922,J1029.4-0828,,
1923,J1029.9+7335,,
1924,J1030.2-8403,bcu,J1032.9-8401
1925,J1030.4-3001,bcu,
1926,J1030.6-2028,bcu,J1030.4-2030
1927,J1030.7+6118,,
1928,J1031.1+7442,bll,J1031.0+7440
1929,J1031.3+5053,bll,J1031.2+5053
1930,J1031.6+6019,fsrq,J1031.6+6021
1931,J1032.6+3737,bll,J1032.7+3735
1932,J1032.7+6624,bll,J1032.5+6623
1933,J1033.1+4115,fsrq,J1033.2+4116
1934,J1033.5-5035,bcu,J1033.4-5035
1935,J1033.5+4221,bll,
1936,J1033.7+3708,bcu,
1937,J1033.9+6050,FSRQ,J1033.8+6051
1938,J1034.0-2547,bcu,
1939,J1034.7-4645,unk,
1940,J1035.1-0608,bcu,
1941,J1035.3-2050,bcu,
1942,J1035.3+5541,bcu,J1035.2+5545
1943,J1035.4-6720,PSR,J1035.7-6720
1944,J1035.6+4409,bll,
1945,J1036.2+2202,fsrq,
1946,J1036.3-5833e,,J1036.4-5828c
1947,J1036.5-1809,,
1948,J1036.5+1231,bll,
1949,J1036.5-8318,PSR,J1036.0-8317
1950,J1036.6-4349,,J1036.4-4348
1951,J1037.4-2933,fsrq,J1037.0-2934
1952,J1037.7-2822,fsrq,J1037.5-2821
1953,J1037.7+5711,bll,J1037.5+5711
1954,J1037.8-5810,,J1039.1-5809
1955,J1038.2-2425,bcu,J1038.0-2425
1956,J1038.8-5312,fsrq,J1038.9-5311
1957,J1039.2+3258,,
1958,J1039.2-2848,bcu,
1959,J1039.7-1540,fsrq,
1960,J1039.9+7326,bcu,J1039.5+7324
1961,J1040.5+0617,bll,J1040.4+0615
1962,J1041.0+1342,bll,J1040.8+1342
1963,J1041.1-1201,bcu,J1040.9-1205
1964,J1041.7+3902,bll,J1041.8+3901
1965,J1041.9-0557,bll,J1042.0-0557
1966,J1042.1-4128,bcu,J1042.1-4126
1967,J1042.9+0054,bcu,
1968,J1043.0+5316,,
1969,J1043.2+2408,fsrq,J1043.1+2407
1970,J1043.6+0654,bll,
1971,J1044.4-5737,PSR,J1044.5-5737
1972,J1044.6+8053,fsrq,J1044.4+8058
1973,J1045.1-5940,BIN,J1045.1-5941
1974,J1045.7-6414,unk,J1045.3-6414
1975,J1045.8-2928,fsrq,J1045.7-2926
1976,J1045.9-2331,bcu,J1045.5-2335
1977,J1046.0+5448,bcu,
1978,J1046.7-6010,,J1046.8-6005c
1979,J1046.8-2534,bll,J1046.9-2531
1980,J1047.2-5517,bcu,
1981,J1047.2+6740,,
1982,J1047.7+7238,bll,J1047.6+7240
1983,J1047.8-6216,bcu,J1047.8-6216
1984,J1047.9+0055,bcu,
1985,J1047.9-3738,bcu,J1047.8-3737
1986,J1048.2-5832,PSR,J1048.2-5832
1987,J1048.4-5030,,
1988,J1048.4+7143,FSRQ,J1048.4+7144
1989,J1048.5-5923,,
1990,J1048.6+2340,PSR,J1048.6+2338
1991,J1049.5+1548,bll,J1049.7+1548
1992,J1049.7+5011,bll,
1993,J1049.8+2741,,
1994,J1049.8+1429,bcu,J1049.8+1425
1995,J1050.1+0432,fsrq,J1050.4+0435
1996,J1051.2-6517,bcu,J1051.5-6517
1997,J1051.4-3139,fsrq,
1998,J1051.4+3942,bll,J1051.4+3941
1999,J1051.6+3253,sbg,
2000,J1051.6+2109,fsrq,
2001,J1051.9+0103,bll,J1051.8+0105
2002,J1052.3+0818,bcu,J1052.0+0816
2003,J1052.9-3743,bll,J1052.8-3741
2004,J1053.7+4930,bll,J1053.7+4929
2005,J1054.2+3926,bcu,
2006,J1054.5+2211,bll,J1054.5+2210
2007,J1054.7-6008c,,J1054.7-6006
2008,J1055.5-0125,bll,
2009,J1055.6-0719,,
2010,J1055.7-6028,PSR,J1055.8-6025
2011,J1055.7-1807,,
2012,J1056.8+7012,fsrq,J1058.1+7010
2013,J1056.9-5852,PSR,J1056.7-5853
2014,J1057.2+5510,bcu,
2015,J1057.3-2341,fsrq,J1057.3-2341
2016,J1057.6-4051,,J1057.6-4051
2017,J1057.8-2754,bll,J1057.6-2754
2018,J1057.9-5227,PSR,J1057.9-5227
2019,J1058.4-6625,,J1058.7-6621
2020,J1058.4+0133,BLL,J1058.5+0133
2021,J1058.5+8115,fsrq,J1058.4+8112
2022,J1058.6+2817,bll,
2023,J1058.6-8003,bll,J1058.5-8003
2024,J1058.6+5627,BLL,J1058.6+5627
2025,J1058.9-6101,,J1058.5-6106c
2026,J1059.2-1134,bll,J1059.2-1133
2027,J1059.4+2148,,
2028,J1059.4+0226,,J1059.3+0224
2029,J1059.5+2057,fsrq,J1059.9+2056
2030,J1059.5-6021,spp,
2031,J1100.0-2044,,J1100.2-2044
2032,J1100.3+4020,bll,J1100.5+4020
2033,J1101.3+7017,bcu,
2034,J1101.4+4108,bll,J1101.5+4106
2035,J1101.5+3904,bcu,
2036,J1102.0-6054,spp,J1101.9-6053
2037,J1102.4+0246,,
2038,J1102.6+5251,fsrq,J1103.3+5239
2039,J1102.8-0148,bcu,
2040,J1102.9-5628,bcu,
2041,J1102.9+3014,fsrq,
2042,J1103.0+1157,fsrq,J1103.1+1155
2043,J1103.6-2329,bll,J1103.5-2329
2044,J1103.9-5357,bll,J1103.9-5357
2045,J1104.0+2611,bcu,
2046,J1104.4+0730,bll,J1104.3+0730
2047,J1104.4+3812,BLL,J1104.4+3812
2048,J1104.9-6037,PSR,J1104.9-6036
2049,J1104.9+5748,bcu,
2050,J1105.1-2600,,
2051,J1105.3-0626,,
2052,J1105.4-6108,PSR,J1105.2-6113
2053,J1105.8+3944,bll,
2054,J1105.8-0731,bcu,
2055,J1106.0+2813,fsrq,J1105.9+2814
2056,J1106.2+7303,,
2057,J1106.2-1048,bcu,
